0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.30081,0,0.55281,0.58749,0.35554,0,1.3044,1.6144,1.7731,1.3203,3.42,2.0491,1.7535,0.21149,0.34317,0,1.2698,2.8335
0,1.6397,0.92872,0.32899,1.991,0.56587,0.36523,4.9723,0.79436,1.4787,3.4822,1.4344,2.3566,0.7106,0.76871,3.635,2.2755,2.7768
0,0.21804,0.741,0.26249,0.95316,0.90298,0,0.36066,0,0,0.27784,0,1.5669,0,0,0,0.22695,0.31651
0.75053,0.20293,0.68965,0,0,0.4202,0.54242,0.67133,0,0,1.5515,0.63909,0,0.87945,0.28541,0,0,0
1.3126,0.53237,2.4123,1.6022,2.7151,1.3779,1.0672,3.5223,2.3212,2.3045,0,0.55886,1.1477,0,0.37437,0.3934,1.1082,0.38639
3.9707,1.464,1.3267,7.4024,1.28,7.5786,3.9132,7.749,4.2555,3.4856,0.74619,0,4.2083,0,1.6472,1.7309,0.60951,1.2751
4.9824,3.4641,1.6351,6.2555,3.7858,7.173,1.929,10.982,2.5174,3.4365,2.207,0.30304,6.2235,0,0.40601,4.2664,0.30046,1.2571
9.253,6.3509,8.5024,12.163,11.357,11.058,8.1019,12.415,5.8738,8.4351,5.5176,2.7274,12.032,1.7515,4.8721,0.42664,1.8028,3.7713
10.585,4.9855,13.492,16.339,12.915,12.617,5.9226,12.828,6.4408,9.8916,4.2351,2.9076,7.9616,7.202,5.0641,3.6841,4.036,5.6287
0.32815,0.53237,0,7.3703,1.1636,1.3779,1.7787,3.082,0,0.57614,0.67835,0,0.76514,0.92285,2.2462,0.78679,0,0
0.68291,0.55395,1.5688,2.0006,0.40359,2.0073,0.74033,0.45813,0,0.29975,0.70585,0,0.79616,0.24007,0,0.40934,0.28828,0.8041
0,0.26969,1.833,0.64933,2.3578,0.83763,0,2.2304,0.78391,0.29186,0,0,1.1628,0,0.3793,0,0,0
0,0.56154,0.95417,3.3801,0.81824,2.6162,1.8762,6.0373,0,0.91156,0.35776,0,2.4212,0.73007,0.78977,0,0,0.40756
1.7794,1.4434,1.3081,2.0852,0.84129,6.8741,1.929,4.2974,3.3565,0.93723,0.36784,0,0.4149,0.50042,0,1.2799,0.90139,0
4.9824,4.6188,4.2512,13.901,3.7858,8.9662,1.5432,8.5949,4.6151,5.9358,4.7819,1.5152,4.9788,0.50042,1.624,1.2799,0.60093,3.7713
4.6265,4.3302,4.9052,13.206,5.4684,6.5752,1.929,11.937,3.776,6.2482,9.9317,2.7274,5.3937,1.7515,1.218,1.7066,0.90139,2.9333
1.7073,1.3849,0.62752,3.001,2.8251,2.0073,0.37016,5.0395,1.2076,0.59949,2.1176,0,3.1847,0.24007,3.1164,0,0,0.40205
1.0244,0.55395,0.31376,2.6675,0.40359,1.147,0,4.5813,0.40255,1.199,1.0588,0.29076,1.9904,0.48013,0.7791,2.0467,0.86485,0.8041
1.3845,0,2.8625,3.7181,1.2274,1.4534,0.37523,0.92882,0.81613,0.30385,0.35776,0.58948,0.40353,0.48671,0.78977,0.8299,0.58446,0
1.7073,0.55395,0.31376,1.6672,1.6144,1.7205,0.37016,1.3744,1.2076,0.59949,3.1763,0.87227,2.7866,0.24007,1.1686,1.6374,0,2.0102
1.0677,0.28868,0,2.0852,0.42064,0.89662,0,0.47749,0,0,0.36784,0,2.9043,0.25021,0,0,0,0.41904
1.0986,0.59409,0,1.0728,1.7313,2.1528,1.5879,1.474,2.5903,0.32147,0.757,0,1.7077,0,0,0.87802,0,0
1.7073,0.83092,0.94127,2.3341,1.6144,2.5808,0,1.8325,1.2076,0.89924,0.35293,0,0.79616,0,0,0,0,0
0.35588,0,0.65403,2.4327,1.2619,1.1955,0,0.95498,2.0978,0.31241,0.36784,0,0.4149,0.50042,1.218,0,0,0
1.0244,0.83092,0,0.66688,0.80718,2.0073,0,1.8325,0.40255,0,0.70585,0,2.3885,0,0.38955,0.40934,0.28828,0.40205
0.65631,0.26618,1.8092,4.1658,2.3272,3.0314,2.1344,3.5223,0.38687,1.4403,0.67835,0,4.5909,0,1.1231,0.78679,1.3853,0
12.456,11.258,16.024,15.639,13.881,1.7932,5.0155,3.3424,6.7129,5.6234,0.36784,3.6365,6.2235,2.5021,12.586,1.2799,2.1033,2.9333
4.9824,2.5981,4.2512,16.681,7.9922,0.89662,0.77161,0.95498,3.776,2.4993,2.5749,0.60609,9.9576,1.7515,8.1202,2.1332,1.5023,0.41904
0.35588,0,0.32702,0.34753,0.84129,0.89662,0,2.3875,0.41956,0.62482,0,0.30304,0,0,0,0,1.2019,0
1.0677,0.57736,0.65403,7.2981,1.6826,3.8854,0,5.2524,3.776,0.62482,1.8392,0,1.6596,0.25021,0,0.42664,0,0.41904
0.71177,0.57736,0,4.8654,0,6.8741,0,3.3424,0.83912,1.2496,0.36784,0,1.6596,0,0.40601,0,0,0
0.35588,0.57736,0.65403,3.8228,1.2619,1.1955,0.3858,4.2974,1.6782,0,0,1.2122,0.4149,0,0.40601,0,0.60093,0
1.4235,0.86603,0.65403,4.1703,1.2619,1.4944,1.1574,2.3875,0.83912,1.8745,3.3106,0,3.3192,0.25021,0,1.2799,0,0.83808
1.0986,0.29705,0.67299,2.8608,0,0.61507,0,0,1.2952,0.32147,0.757,0,1.7077,1.2873,0.83555,0.43901,0,0.43118
0,0,0.32702,4.8654,1.2619,2.9887,0,5.2524,1.6782,0.93723,0.73568,0,2.9043,0.50042,0,0,0,1.2571
1.4648,0,0,1.788,0.86567,0.61507,0.39699,3.9307,0.43172,0.32147,0.757,0,2.1346,0,0,0.43901,0,0.86237
2.0487,6.3704,5.3339,5.0016,6.0539,4.0146,1.4807,4.1232,1.2076,1.7985,1.7646,2.3261,0.79616,1.2003,1.1686,0.81869,0.86485,0.40205
0,0.28868,0.32702,2.7802,2.1032,0.89662,0,1.4325,1.6782,0,1.1035,0,1.2447,0,0,0,0,2.0952
0.68291,0.83092,0,0.66688,0,0,0,1.3744,0.8051,0,0.35293,0,0,0,0,1.228,0,0
0.48592,0.39416,0.22325,1.898,1.723,1.0202,0,3.9118,2.005,0.63984,1.0045,0,1.6995,0.68327,0.83154,0.58253,0,0
3.2958,0.89114,1.6825,1.0728,0.43284,0,0.39699,2.4567,0,0,0.757,0,0,0.25746,0,0.43901,0,0
3.5588,1.7321,0.98105,3.8228,0.42064,1.7932,1.5432,4.2974,2.9369,0,0,0,0,1.0008,1.624,0.42664,0.60093,0
0.66494,0,0.611,6.1686,5.1086,3.3505,1.8021,7.1372,4.3115,1.4593,1.7182,0.28311,1.5504,1.1687,1.8965,0.79715,0,0.39147
0.35588,0,0,1.3901,1.2619,1.1955,1.5432,1.4325,1.6782,1.8745,0,0,0.8298,0.25021,0,2.5598,0,0
1.0677,0.28868,0,2.4327,2.1032,2.0921,0,5.7299,2.0978,0.62482,1.8392,1.2122,2.0745,0,0,1.2799,0,0.41904
6.7792,1.2498,2.8315,3.0091,4.3706,9.5749,2.3383,1.6538,1.4531,0.2705,0.63699,1.0496,3.2332,2.1665,2.1093,0.73882,0.26016,0.72565
0.062236,0.10097,0,0,0,0.10453,0,0.083502,0.14674,0,0.12865,0.052995,0.072557,0.043756,0.071002,0.07461,0.21018,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.9994,0,4.8145,8.0128,7.7634,2.0043,4.1344,2.5429,3.787,2.548,1.0496,8.6219,0.86658,1.0546,1.847,1.3008,2.9026
0,0.25304,0.28664,0.30462,0,1.0479,0,1.6742,1.471,0.27384,0.64485,0,1.091,0.21932,0,1.4959,0,0.73461
0,0,0,0,0,0,0.3361,0,0.18275,0.13608,0.16022,0,0.54217,0.21797,0,0.18584,0,0.36505
0.61629,0,1.4157,0,0.36422,0.51756,0.6681,0.82688,0,0.2705,0,1.0496,0,0.21665,0,0.36941,0.26016,0.36283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30814,0,0,0,0.36422,1.2939,0,0.41344,1.0898,0,0.95549,0,0.71849,0.43329,0,0,0,1.0885
2.7733,0.99981,0.28315,2.1064,0.72843,4.1405,0.33405,1.6538,1.4531,1.8935,2.2295,2.3615,4.6702,1.5165,0.35154,3.3247,0.78047,1.8141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.60182,1.0926,3.1054,1.3362,2.4806,2.5429,0.2705,1.5925,0,3.9517,2.1665,0.70309,1.847,0.52032,0.36283
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.34753,0,0,0,0,0,0,0.73568,0,0.4149,0,0.40601,0,0,0.41904
0,0.24995,0,0.30091,0.36422,0.77634,1.0021,0.82688,1.0898,0.54101,0.95549,0,2.1555,0,0.35154,0.36941,0,0
0.30814,0.74986,1.6989,0.90273,1.8211,2.329,0.33405,3.3075,0.72655,1.623,0.63699,0.26239,5.3887,0.86658,2.1093,0.36941,0,1.4513
0.33247,0,0,0.32466,0,0.55842,1.0813,0.89216,0,0.29186,0.34364,0,0.77521,0.23375,0.3793,1.1957,0,1.1744
0,0,0,0,0,0,0,0.45813,0,0,0,0,0.39808,0,0,0,0,2.4123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.51756,0,0.82688,0.36328,0.2705,0,0.26239,0.71849,0,0,0,0,0.72565
0.30814,0,0,0,0,0.51756,0.33405,0,0,0,0.63699,0.78717,0,0,0,0.36941,0.52032,0
0.30814,0.24995,0.56629,0,0,0.25878,0,0,0.36328,0,0,0,0.35924,0.43329,0,0.36941,0,0
4.0059,4.4991,2.5483,3.31,3.2779,5.6932,4.0086,4.5478,0.72655,3.787,1.911,2.6239,6.4664,2.5997,7.3824,1.847,4.4227,3.9911
0,0,0.28315,2.1064,0.36422,0.77634,0,0.41344,0.36328,0.2705,1.274,0,0.71849,0.21665,1.0546,0.36941,1.3008,1.4513
0.30814,0,0.56629,0,0,0,0,0,0.72655,0.54101,0,0,0.35924,0,0.35154,0.36941,0.26016,0
2.7733,0.99981,0.84944,2.1064,1.4569,2.8466,2.0043,1.2403,0.72655,2.9755,0.63699,0.52478,2.1555,2.8164,2.4608,1.4776,0.26016,2.9026
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.30091,0.36422,0.51756,0,0.82688,0,0,0.63699,0,1.0777,0,0.35154,0.73882,0,0.36283
0.30814,0.99981,2.5483,1.5045,3.6422,3.1054,0.33405,2.4806,1.0898,2.9755,1.5925,2.0991,3.2332,3.033,5.6247,0.73882,3.6422,2.9026
0,1.2498,1.4157,1.2036,3.6422,2.5878,2.6724,2.8941,0,0.54101,0.63699,1.0496,1.437,2.1665,1.0546,0,1.0406,1.4513
0,0,0,1.5045,1.8211,2.0703,0.33405,0.41344,1.4531,0.54101,1.911,0.52478,3.2332,0.86658,0,1.1082,0,1.8141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.74986,0.56629,0.30091,0,1.5527,0.33405,1.2403,0.36328,0.81151,2.8665,0.52478,1.7962,0.43329,0.35154,1.1082,0.52032,1.8141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.157,1.2498,0.84944,2.7082,1.8211,1.8115,0.33405,1.2403,0.36328,2.164,0.3185,1.8367,1.7962,0.43329,3.1639,1.1082,1.0406,1.0885
0.9535,0,1.7523,5.1211,4.508,5.6053,0,3.1983,1.1241,2.5111,5.4204,0.40596,8.3372,0.33519,0.5439,3.4292,0,1.1227
24.912,16.743,15.37,17.029,18.088,19.427,9.2593,8.1174,10.069,15.933,13.978,10.607,19.085,11.009,10.15,10.239,7.2111,7.9617
0,0,0,2.9908,0,0,0,0,0.90269,0,0.79141,0,0,0,0,0.91793,0,0
0,0.26969,0,0.32466,0.78594,1.3961,0.72084,0,2.7437,0,0,0.28311,1.1628,0,0,0.39857,0,0
0,0,0.38697,0,0.24888,0.26525,0,0.84755,0.24824,0,0.10882,0.08965,0.36823,0.22206,0.60055,0,0,1.1157
0,0,0,0,0.36422,1.5527,0,0.82688,0.72655,0,0.95549,0.52478,0.71849,0,0,0.36941,0,1.4513
0,0,0,0,0,0,0.33405,0,0,0,0,0,0,0,0,0,0,0
0,0,0.28315,0,1.4569,0.77634,0,0,1.0898,0,0.63699,0,2.874,0.21665,0.35154,0.36941,0.26016,0.72565
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.563,1.6904,0.95745,3.5613,2.4632,5.4691,2.8239,5.9416,4.2994,4.1161,3.7694,2.44,7.2886,1.4651,2.0803,2.4983,1.7594,1.2269
0,0.19708,0,0,0,0.20404,0,0.65196,0.28643,0,0.25112,0,0.5665,0,0,0,0.20512,0.85822
0,0,0.247,0.52499,1.2709,0,0.29141,0,0,0.23597,0,0,1.2535,0.18899,0.30667,0,0,0
0.26881,0.65413,0.247,1.8375,2.5418,1.3545,2.0398,3.2459,1.2676,1.1799,2.2227,3.2045,5.0141,0.75595,3.0667,2.2558,2.7234,1.899
15.86,18.97,22.724,25.987,29.866,29.121,18.067,31.377,23.768,11.327,24.45,16.023,25.071,21.167,18.4,14.824,14.525,18.357
7.7954,8.7218,3.705,8.3998,11.438,12.19,6.7023,13.344,10.141,3.7755,10.002,7.3246,12.535,9.6384,11.653,8.3785,4.085,10.445
2.4193,1.3083,3.705,3.6749,3.1772,5.4179,2.0398,3.9672,1.9014,3.7755,1.3892,1.6023,3.4472,3.7798,1.84,2.9003,2.2695,3.7981
3.4945,2.8346,2.717,2.6249,3.4949,4.0634,1.7484,5.0492,1.5845,2.3597,3.6119,1.3734,5.6409,2.4569,2.76,1.9335,1.3617,1.899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.322,21.586,33.098,26.512,29.23,34.088,28.558,34.984,35.493,12.034,33.063,13.963,36.979,26.647,28.213,29.003,20.652,17.724
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38874,1.1562,0.7144,0.75922,1.2253,1.7411,1.2642,1.5647,0.91657,0.56875,0.66966,0.33102,2.8703,0.72882,0.59132,0.77671,0.6564,2.136
34.945,51.458,45.695,33.074,61.955,66.369,49.83,59.148,42.782,36.103,0.83351,37.081,77.406,55.374,58.573,46.082,31.773,42.728
92.201,140.64,141.78,111.3,149.65,114.9,88.296,107.48,82.711,154.8,2.7784,65.235,107.8,104.13,109.17,80.885,56.964,74.379
2.1504,1.3083,5.187,6.0374,6.0367,6.0951,5.8281,4.3279,3.169,4.2475,8.6129,3.8912,7.2078,3.9688,3.9867,3.2225,3.1773,5.3806
1.0752,1.5263,1.482,2.3625,5.0835,6.7724,2.0398,5.4099,2.8521,4.9554,7.5016,1.3734,4.7008,0.94494,2.76,4.1893,0.90779,3.1651
5.3761,4.5789,4.693,2.6249,8.5785,6.0951,4.0797,7.9345,3.8028,8.4949,6.1124,2.5178,14.102,3.9688,7.0533,3.5448,2.7234,7.2797
0.80642,0.65413,2.223,2.3625,0.63544,2.0317,1.457,2.8853,1.5845,2.8316,0.83351,0.68668,4.074,0.75595,0,0.32225,2.2695,0.63301
2.3205,3.3463,2.6061,5.0356,6.095,4.5472,2.7951,4.1513,3.0397,6.5638,6.1294,0.21955,6.0118,1.6315,1.1766,1.2364,2.1768,3.3395
1.8816,3.0526,3.458,4.1999,4.7658,8.1268,3.7883,6.1312,5.0704,3.7755,5.0011,1.6023,11.595,1.5119,2.76,4.8338,1.3617,2.5321
2.1736,2.2039,1.4979,2.6532,4.4959,6.1607,1.1782,2.9163,2.8828,1.6696,3.3699,1.1568,8.2356,0.38204,1.2399,1.6286,0.22939,3.1991
0.59454,1.6879,3.2778,1.4514,4.2163,1.7475,1.289,3.1908,2.4532,2.3486,3.6871,3.0376,3.8122,2.717,1.6957,2.4946,2.7607,2.1001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59454,0,0,0.58058,1.4054,0.74894,0.32226,2.3931,0.70091,0.78287,0.61451,1.2657,1.3863,0.418,0.67827,1.0691,0,1.7501
17.791,14.64,21.323,14.855,44.494,45.039,27.113,31.826,29.789,29.65,37.309,23.053,52.604,19.215,27.062,29.982,17.197,35.823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3025,1.0565,1.1968,1.0175,3.3868,1.7501,0.28239,2.4465,1.8426,0.68602,0.80773,0.44363,2.1258,0.36629,0.89155,0.93685,0.65978,1.8403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.033711,0.076375,0.20292,0.098242,0.069803,0.045053,0.05576,0.097989,0,0.17182,0.10616,0.2907,0.17531,0.047412,0.099643,0.035087,0.2936
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26321,0.2135,0.96742,0.77108,0.9333,0,0,0.35315,0,0.92422,0,0.22413,1.2274,0,0,1.5777,0.44444,0
0.22561,0,0.2073,0.44062,0.79997,0.75786,0,2.1189,0.79791,0.19805,0.23318,0,0.26302,0.47585,0.25738,0.54092,0.19047,1.0626
1.9653,1.1387,2.0638,2.7416,1.991,0.94311,4.261,4.5203,1.6549,3.204,5.8037,2.3907,1.6366,0.59216,3.203,1.6829,3.0814,6.2809
0,0,0.25514,0,0,0.46638,0.30101,0.7451,0,0,0.287,0,1.6186,0.39044,0,0,0.23443,0
0,0.25944,0,0.31234,0.37805,0,0,0,0.37707,0,0,0,0.37289,0.22487,0,0.38344,0,0.75321
0,0,1.0554,0.28039,0,1.2057,0.31127,0,0,0,0.29678,0.489,0,0.40375,0,0,0,0
0,0,0,0.23956,0.57992,0.41204,0.53189,1.3166,0.57842,0,0.50712,0.41779,0.286,0,0,1.1764,0.62135,1.1554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0352,0,0.74771,0.30167,0.42869,0,0,0,0.22405,0.2638,0.21733,1.1902,0.53833,0,0.30598,1.2929,0.30052
0,0,0,1.2462,0.60335,0.42869,0,0,0.3009,0.22405,0.52761,0,0.29756,0.17944,0.29118,0,0,1.2021
0.98127,2.1889,0.67626,2.3956,4.9293,1.4421,1.5957,2.6332,1.1568,2.7996,3.8034,5.4312,2.288,0.6899,3.9182,3.5291,3.3139,4.0439
0.63969,2.335,2.0573,2.4987,4.5366,1.343,3.4674,0.42914,1.1312,1.1231,2.3141,2.1788,2.2373,1.5741,2.5543,3.0675,1.8903,3.3894
8.5036,25.62,28.13,22.776,39.055,16.323,14.223,17.929,8.5929,10.237,5.7758,39.515,16.995,14.519,10.81,6.1166,18.461,3.4329
0.27465,0.66835,1.2619,0.2682,0.64925,0.92261,0.59548,2.948,2.5903,0.7233,3.9743,1.6371,3.202,0.57929,0.31333,1.317,2.3188,1.9403
0.833,1.5766,4.3374,2.7115,3.9383,1.6323,1.8061,4.8431,1.3094,1.7062,1.722,5.6746,2.5897,0.78088,0.95033,0.99862,2.3443,3.5964
0,0.93164,0.26384,1.402,1.6969,0.24114,0.62255,6.9345,1.6925,1.5124,1.1871,0.2445,2.3433,0.40375,0,3.098,0.72726,4.7332
0.29043,1.4135,0.26687,1.4181,3.4328,0,0.94455,10.132,2.0544,2.0397,0.60038,0.74193,0.6772,1.2252,0.66268,1.7409,0,9.9172
0.94754,3.3306,1.7414,0.61686,5.2265,0.26525,2.3968,13.985,2.9789,5.5453,2.9381,1.3448,6.9963,2.8868,1.081,3.4078,2.1333,18.595
0.68291,0.41546,0.31376,0.66688,1.4126,0.28676,1.2956,1.6035,0.8051,1.3489,0.70585,1.4538,0.9952,1.4404,1.9477,1.228,0.72071,2.4123
9.1726,9.2654,7.4743,9.1262,13.501,14.098,7.6923,9.056,7.1411,10.331,4.8298,5.8948,9.4831,10.829,8.49,8.714,9.0592,7.5398
1.0107,0.61488,0.69654,0,0.89597,0.4244,0,0.33902,0,0,0.26117,1.0758,0.29458,0.3553,0.8648,0.30292,1.0666,2.6777
564.31,816.3,739.75,1092.9,865.6,678.33,476.76,821.23,386,385.04,312.08,251.75,314.59,487.15,365.75,377.94,200.91,176.75
0.36097,0.2928,0.66337,0,0,0.60629,0.39132,0.48431,0,0.31687,0.74619,0.61474,0,0,0,0,0,1.7001
0,0.5856,0.99506,1.41,0,0.90943,1.1739,0.48431,0,0.31687,0.74619,1.2295,0.84166,0.76135,1.2354,0.43274,2.1333,2.9752
0.37713,0.30591,1.3862,0.36828,0.44576,0.63343,0.40884,0,0.44461,0.33106,0,0.32114,0.43967,0.79544,1.2907,0.45211,0.6368,0.44406
0.99741,0.26969,0.3055,0.97399,1.1789,1.1168,0,0.89216,0.39196,0,2.7491,0.56621,0.38761,0.4675,0.7586,0,0.2807,0.78294
0.54339,0.22039,0.49931,1.0613,1.6057,0,0,0,2.2422,0.71552,0.28082,1.1568,0.95026,0.38204,0,0,0.91755,0.63982
0.68291,0,0,0,0.40359,1.147,0,1.8325,0.40255,0,0.70585,0.58152,1.5923,0.96027,0.38955,0.81869,1.1531,0.8041
0,0,0.26998,0,0,0,0,0,0,0,0,1.0007,0,0,0,0,0.24806,0.6919
0,0.78831,0.29767,0.94902,0.38289,0.5441,0.70236,0,0,0,0,0.55169,0,0,0.36957,1.1651,0.2735,3.4329
0.72194,4.9776,2.6535,2.8199,8.5331,3.3346,7.0437,4.8431,5.9577,5.3869,6.7157,6.7622,4.6291,2.5378,2.8827,4.7601,3.6571,10.201
0.94754,0.7686,1.7414,0.61686,1.8666,0.5305,1.3696,2.1189,0,1.1091,3.591,0.5379,0.73645,0.88825,3.6033,0.37864,0.53332,2.6033
0.53195,0.64725,0.7332,0,0.62875,1.3402,0.28834,0.71372,0.94069,0.93395,0.54982,0.22648,0.93025,0.561,0.60688,0.31886,0.44912,0.62635
1.0027,0.32534,1.2899,1.3708,1.8962,1.0105,0.65219,1.8834,3.0734,2.1125,1.4509,2.7322,2.1041,2.9608,1.6015,0.96164,1.0159,1.1806
0.91883,1.677,0.84429,1.5702,2.9866,1.7362,0.49804,2.4656,0.81242,0.80659,2.1368,1.1736,1.0712,0.646,2.0965,0,1.5515,3.5161
1.6845,0.54656,1.5479,0.65799,1.1946,0.8488,1.0957,0.90405,0.79436,0.29575,0.69644,0,0,1.1843,1.5374,2.4233,0.85332,1.5868
4.1484,6.1182,3.1188,12.153,4.4576,9.8182,8.9944,4.554,6.6691,0.99319,3.1184,6.4227,5.7157,7.9544,3.442,7.6859,8.2785,3.9965
0.67381,1.6397,2.7862,0.65799,2.7875,2.8293,0.73046,3.1642,0.79436,3.2532,2.4376,2.295,1.5711,0.47373,2.6905,3.635,3.9822,3.1735
0.70188,0.85401,0.64495,1.0281,0.4148,1.4736,1.5218,0.47086,0.41373,0.30807,0.72546,0.59767,2.864,0,1.6015,0.42072,0.29629,1.2397
2.6952,1.0931,1.2383,0.65799,0.79642,1.9805,1.0957,0.45203,1.1915,0.88725,0.34822,3.4426,1.9639,1.8949,0.76871,0,1.9911,0.79338
3.1099,3.7839,1.786,3.4165,3.2163,0.32646,3.7927,5.7373,1.3749,5.8012,4.4197,2.6481,5.4384,0.81992,3.9914,1.3981,3.9384,7.7812
1.0829,0.5856,0.99506,0,1.28,0.60629,0.39132,0,1.2767,0,0.74619,0,1.2625,1.0151,0.41181,1.7309,0,1.7001
4.0874,3.3155,3.7559,4.3543,3.5136,1.5603,3.6254,2.9913,0,1.631,3.0725,5.379,2.166,1.8287,2.5435,3.5637,6.2744,0.43752
3.6977,4.4991,2.8315,2.4073,6.9201,2.5878,3.6745,2.0672,1.8164,3.787,2.548,5.2478,2.874,3.8996,4.9216,2.5859,5.9836,5.0796
0,0,0,0.045778,0.055409,0.11811,0,0.062898,0.055267,0,0,0,0.10931,0.032959,0,0,0,0.27599
0.30443,0,1.9582,3.2701,1.4393,0,0.33003,0.81691,0.7178,0.26724,1.2586,1.0369,1.4197,0.42807,1.7365,0.36496,0.25702,1.4338
0,0.31055,1.4072,1.1216,0.45251,3.2152,0.83006,0.51367,0,0.33608,1.1871,2.608,1.339,0.26917,0.43677,0.45896,0.96968,4.9586
8.8143,3.5749,3.5097,1.4346,3.82,1.974,1.5926,3.1537,0.69276,2.8371,3.0368,7.5056,1.7127,1.2394,3.0167,2.1134,5.2092,7.2649
1.1617,1.6491,0.26687,0,3.4328,0.97564,0.94455,0,0.6848,1.2748,0.90057,4.2043,1.693,1.4294,0.33134,1.3927,1.4712,4.4457
4.2113,4.27,1.6124,2.0562,2.074,2.0631,4.9458,5.1795,3.7236,4.0049,4.3528,3.586,4.9097,3.9478,2.4022,3.3657,5.3332,5.3718
0,0,0,0.34753,0.42064,0.59775,0,0,0,0,0,1.5152,0,0,0,0,0,0
1.5085,0.91774,0.69308,2.2097,0.44576,0.63343,0.81767,2.024,0.44461,0.33106,0,1.6057,0.43967,0.26515,0,2.7127,0.6368,0.88811
0,0.31055,0,0,0.90502,3.5367,2.4902,0,2.7081,0.67216,0.79141,1.63,0.44633,0.53833,0.87353,0,0,0.45078
0,0,0,0.69506,0,0.29887,0,0.47749,0.83912,0,0,1.5152,0,0.75063,0.40601,1.7066,0.30046,0.41904
0,0.29705,0.33649,1.788,1.7313,0.30754,0.39699,0.49133,0.43172,1.9288,0.3785,0.93548,0.85386,0.25746,0,0.87802,0.61835,2.5871
126.8,142.91,68.37,187.62,250.49,151.18,86.721,111.7,50.517,33.119,40.559,46.899,97.877,70.569,54.332,58.07,35.194,35.099
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4453,2.0779,1.2839,2.3879,3.8536,1.2712,0,0.93738,0.41182,1.7377,0.36106,0.89237,0.95026,1.1461,1.3284,0.83755,0.78647,1.2339
0.34932,2.5502,10.379,1.8193,0.55052,1.1735,1.1361,1.5623,0,0.40887,0.24071,9.4195,0.95026,8.5141,2.524,0.83755,11.797,1.0968
0.36097,0,0,0,0,0.30314,0,0,0,0,1.4924,0,0,0,0.41181,0,0,0.85005
0.40108,1.3013,2.2112,1.9583,2.3703,2.6946,1.7392,0,0.47284,2.4646,2.0727,1.3661,1.4028,0.84595,2.7454,0.96164,0,1.4167
0,3.0591,1.0396,1.8414,0.44576,0.63343,2.453,0.506,0.88921,0.99319,0.3898,1.6057,0.43967,0.79544,1.721,0.45211,0.6368,0.44406
0,1.9835,1.4979,1.5919,1.4451,2.0536,2.209,2.1872,1.9218,1.7888,1.2637,1.7352,1.4254,5.7306,4.1845,0,3.4408,5.7584
1.2427,3.696,1.9031,3.236,2.448,1.0436,3.1434,3.8904,0.48834,3.6363,3.4251,3.8799,1.9317,1.7474,1.4177,0.49658,6.295,0.48773
1.504,3.66,3.0405,7.6373,4.9776,5.8103,8.8046,5.6503,0.35463,3.6969,2.1764,3.586,3.5069,3.1723,4.1181,8.2941,4.3174,6.3754
0.71177,1.4434,0.65403,2.4327,2.5239,2.6899,0,0.95498,0.41956,1.5621,3.3106,2.4243,3.3192,0.50042,0.40601,0.42664,1.8028,2.9333
1.2958,1.5766,2.679,1.898,2.6803,3.2646,3.5118,3.0425,1.1457,3.4125,5.6921,4.1377,6.0427,3.4163,3.3261,4.2719,3.829,7.6286
2.0627,2.3006,2.3692,3.2731,0.91426,1.0827,1.3976,1.3838,0.9119,0.90536,2.665,2.8542,0.90178,1.994,2.6473,0.3091,3.7006,2.7323
