0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
182.56,345.91,174.72,395.81,309.78,175.47,220.7,197.56,320.37,565.59,421.15,177.92,333.19,287.21,405.83,42.73,344.54,385.6,396.17,63.4,332.42,271.57,120.35,251.3,61.13,293.5,239.47,328.57,54.92
227.57,148.22,258.95,259.55,381.43,45.56,153.19,187.52,108.99,176.55,45.64,51.73,221.34,237.34,92.8,211.13,61.265,181.16,130.65,236.06,207.46,187.14,199.06,107.13,132.03,232.47,96.13,99.03,94.31
38.34,13.06,15.54,13.32,11.98,12.62,69.3,21.99,10.33,17.98,8.29,12.24,12.98,4.43,7.69,23.02,114.76,20.2,8.7,18.05,91.28,29.1,18.57,9.78,24.44,81.39,13.12,54.78,8.47
982.76,1048.6,954.78,813.11,1021.4,825.35,885.17,1238.8,985.32,1039.5,907.76,1385.1,668.8,886.56,1028.5,1220.8,1141,811.73,868.42,988.37,1195.7,976.28,1621.5,1243.1,808.57,1013.6,700.97,1019.6,1011.3
815.27,1039.1,432.59,1325.2,751.21,753.58,978.01,602.51,932.18,610.65,1147.7,1030.2,592.4,607.77,885.31,723.72,961.4,958.85,855.68,498.78,618.46,673.14,953.2,771.26,897.23,684.88,1035,1057.1,938.02
875.08,955.15,364.56,1210.4,630.04,470.94,544.11,685.44,737.19,883.72,573.53,719.52,784.38,490.49,1360.8,540.24,937.66,1165,597.88,362.56,615.53,493.8,1353.1,779.44,422.07,286.12,605.88,288.82,940.28
425.58,738.74,532.84,820.03,583.51,589.06,945.69,514.54,689.62,689.32,824.51,1014.4,450.2,513.61,538.13,667.5,892.49,703.64,686.93,1028.5,591.06,562.81,712.29,596.68,712.29,694.43,671.56,487.27,517.23
161.94,247.04,190.37,235.19,94.13,241.78,141.82,123.5,147.82,184.85,27.74,190.98,150.66,166.66,193.34,94.18,217.46,42.94,93.53,695.01,19.85,32.06,247.73,197.5,144.38,148.09,353.9,171.31,26.78
296.64,79.98,44.58,88.2,121.88,309.18,78.43,15.8,92.02,51.79,55.74,221.56,56.16,130.56,209.07,90.76,75.68,39.16,48.93,54.76,502.83,499.77,89.12,93.23,281.66,219.04,560.53,272.06,250.72
284.93,581.62,221.58,531.67,416.79,376.91,385.07,212.26,269.98,263.99,427.43,422.52,223.51,301.71,429.68,288.49,338.58,248.54,264.58,470.59,408.5,413.38,597.92,327.15,378.34,278.61,287.48,345.82,497.89
93.175,227.1,129.03,119.9,50.425,36.235,207.41,130.14,28.84,99.435,73.675,263.21,95.21,99.24,147.51,86.15,49.1,75.505,96.875,60.18,162.16,255.29,160.67,94.915,140.62,117.43,166.09,110.7,120.09
46.16,390.95,267.9,409.42,313.91,247.43,123.96,233.55,73.67,157.37,277.42,225.39,181.2,251,336.22,277.57,54.08,189.62,152.37,347.03,234.45,62.51,337.27,279.04,58.52,89.41,206.46,168.95,208.42
322.11,383.11,234.52,180.69,86.26,282.33,274.92,186.1,303.29,316.06,218.48,146.57,647.41,209.83,320.04,305.85,357.96,334.28,284.29,255.83,442.14,330.34,235.34,310.98,233,340.83,161.39,307.45,296.89
290.87,339.09,248.23,150.69,291.64,219.6,227.56,461.78,397.75,222.25,228.38,384.96,182.7,265.43,433.44,377.97,596.23,210.17,212.94,723.61,289.74,265.31,144.23,245.85,220.19,275.13,213.39,292.28,226.28
927.64,821.68,776.86,710.03,930.46,810.71,752.74,1062.3,978.58,758.2,937.88,842.31,859.22,840.44,523.4,679.67,848.94,955.23,782.29,433.68,565,748.13,852.17,823.56,861.91,1137.5,599.36,900.78,677.41
89.04,111.1,52.1,47.75,109.55,87.17,77.8,185.69,71.52,128.78,44.02,47.42,51.92,80.4,77.46,101.07,128.11,50.29,52.93,76.58,110.77,9.78,26.45,85.76,29.21,93.21,12.04,75.04,9.51
1279.7,1926.2,798.17,1857.9,1573.1,893.81,1527.9,1330.5,1226.9,1433.2,1380.4,1693.2,2964,1473.4,1356,1320.2,1811.1,2248.8,1575.4,973.58,1610,826.9,2604.9,1588.1,1833.4,2038,1572.3,2038,1522.4
155.2,252.21,203.94,289.71,290.42,214.3,324.76,149.57,189.52,167.08,224.41,197.74,198.09,167.7,204.71,175.19,157.52,156.88,165.21,278.49,277.16,280.76,298.41,207.92,182.83,197.13,230.2,207.02,214.93
88.39,56.78,37.69,20.52,12.99,37.4,38.29,30.77,36.47,12.67,46.84,36.1,15.34,24.4,35.46,23.87,39.53,12.8,12.48,46.43,12.05,75.53,117.47,46.01,55.38,9.94,17.35,10.27,158.32
41.75,104.3,143.16,136.2,228.86,38.49,69.68,42.07,21.62,63.75,86.97,45,68.05,72.93,48.38,141.21,110.66,60.84,142.16,17.18,36.68,32.22,304.33,199.8,143.62,86.12,16.87,131.48,259.5
394.07,504.44,239.62,94.8,135.6,362.18,316.38,366.48,477.11,386.51,431.48,456.81,281.42,358.48,565.65,327.71,446.46,370.03,350.04,303.99,260.13,286.18,441.21,310.03,145.19,380.72,273.36,298.55,320.79
188.16,247.9,183.43,248.9,238.63,192.14,306.12,221.14,181.37,157.18,265.14,173.7,152.02,120.41,231.29,209.66,166.03,215.2,200.31,79.73,373.47,331.22,267.24,270.67,158.1,51.2,317.69,165.52,278.49
264.32,348.43,323.08,447.43,162.58,165.98,214.85,17.34,215.69,192.41,419.5,223.58,204.58,177.5,282.23,266.84,421.8,237.4,164.92,243.16,318.09,195.09,254.22,216.63,199.8,293.82,230.14,211.17,411.2
63.83,38.57,143.93,111.87,146.57,31.37,33.39,279.29,130.23,41.29,77.17,43.74,31.63,88.44,157.93,195.13,74.76,172.35,36.37,60.49,218.89,163.04,21.18,27,54.22,131.97,199.45,66.4,83.91
956.73,1850.8,1144.8,2494.4,2030.8,728.66,1341.6,639.85,1471.6,1691.3,1723.5,844.01,777.02,547.65,1575.4,975.91,1942.6,1906.2,4208,2070.6,3621.6,2183.6,2745.4,1654.6,3198.1,2360.7,1492.5,934.88,753.48
35944,30737,46782,27888,36356,34569,26699,34048,33340,31017,33766,36981,40828,42951,32199,37092,28621,35136,27245,24553,27196,27734,30784,34908,28916,25956,26030,23444,29956
550.66,710.95,40.84,406.59,546.08,262.43,564.01,329.96,284.53,271.76,252.72,475.43,406.77,372.18,254.64,59.88,167.65,196.72,236.65,195.59,771.84,328.75,391.61,378.81,218.15,168.25,456.32,459.62,573.89
36166,42915,43223,42492,40295,44689,37646,49755,31572,42148,43461,39811,39372,46889,42719,43638,39857,43770,30541,28257,34849,36170,32605,40327,38718,41320,37966,42099,37578
750.89,1277.7,637.62,2720.1,1922.2,483.26,792.01,583.3,1132.8,1485.1,909.53,470.93,406.36,418.12,562.42,572.76,1184.7,1177.8,2295.2,1713.2,2437.7,1485.1,2501.1,2834,1035.1,1385.6,808.62,631.84,436.6
219.24,197.27,309.75,239.57,154.99,217.61,160.17,299.13,237.01,373.32,246.74,169.07,239.58,326.4,128.12,220.9,186.68,396.06,252.5,319.79,197.88,270.47,238.82,304.17,308.63,316.77,122.96,304.33,194.54
16.535,23.32,20.195,24.96,19.785,17.085,15.18,19.345,18.94,14.215,21.215,21.96,15.05,13.04,19.89,41.98,27.155,19.245,17.07,17.855,18.27,28.06,26.345,17.795,131.06,17.12,35.7,15.09,17.99
40.26,43.76,29.19,92.3,45.35,47.08,55.52,67.84,38.68,25.09,49.5,37.51,28.66,28.86,48.38,17.11,22.66,34.91,37.19,26.08,30.66,30.3,35.26,26.77,36.81,38.35,44.06,49.75,42.23
39.19,21.56,47.57,29.8,38.96,46.39,21.38,53.35,28.36,32.89,76.13,15.74,52.7,21.68,28.06,28.16,68.9,19.18,32.56,24.38,21.74,24.31,62.27,108.75,27.64,30.29,29.64,39.28,73.19
108.28,65.77,68.13,84.38,58.36,68.96,71.11,34.92,44.5,39.84,123.59,101.45,56.7,54.8,57.01,76.6,65.91,172.07,62.08,36.7,43.09,282.08,114.19,64,214.73,47.52,124.67,61.93,105.95
529.77,763.02,655.42,1110.9,717.19,849.41,949.09,620.43,894.11,1198.2,953.23,696.99,1050.5,1163.2,1003.6,845.16,949.5,1172.3,1028.9,669.64,988.63,883.41,564.91,1305.8,1260.3,721.42,1028.7,547.54,931.78
91.912,143.36,63.773,125.02,108.59,112.03,53.933,77.293,81.718,83.638,110.31,170.57,50.267,121.88,127.1,176.16,81.582,33.608,81.398,131.67,146.09,138.29,166.08,177.63,214.46,96.232,211.8,97.542,193.56
160.6,190.99,208.04,225.16,231.49,188.71,279.52,177.9,93.99,237.44,322.2,197.59,222.2,226.09,213.1,205.22,122.29,229.28,102.25,227.16,233.98,251.03,174.55,134.13,232.62,189.54,398.28,201.4,241.12
2163,2009.6,4759.7,2585.4,1647.5,2735.9,2141.6,2836.2,2257.9,2063.6,2619.4,2696.8,5670.9,3603.8,2674,3455.7,2104.7,3902.9,2250.3,1322.8,2301.1,1729.4,2922.9,2922.9,3897.8,1643.8,3351,2096.5,2176.3
1640.6,882.69,1569,1430.2,1339.8,1467.6,1466.2,1876,1817.7,1954.4,1487.2,1651.1,1922.2,1505.7,1638.8,1183.7,1643.8,1665,1725.7,1192.6,825.6,1283.4,814.31,1547.9,1866.9,1764.5,1476.8,1635.5,1693.2
815.97,638.19,844.93,738.2,900.62,713.13,851.66,815.67,766.35,629.5,964.44,804.99,1026.3,683.64,709.13,643.18,706.3,918.49,796.52,755.53,310.43,421.07,637.09,1161.5,620.72,716.95,650.92,545.65,721.07
1220.5,1433.2,658.26,1350.7,862.13,1121.5,943.95,1132.2,994.2,935.63,972.04,1210.7,928.09,928.83,1291.8,802.19,1243.2,1058.7,820.63,935.05,939.68,1080.6,1244.2,1327.2,1196.2,1051.5,1256,869.18,1281.4
3659.1,1897.9,2211.6,1450.1,2472.3,2438,1829.2,2738.4,2930.5,1826.9,3254.6,2240.1,2263.8,2382.4,2553.8,3264.3,3376.3,2798.6,2892.6,2356.2,1586.5,1625.6,1367.2,2621.4,1560.9,2246.5,1331.8,2153.8,1939.4
4367.4,3198.9,5045.3,3428.9,5043.9,3769.2,2887.4,5828.4,3832.7,3828.4,3980.9,4862.1,3576.1,5247.2,3458.7,6006.2,4000.4,4203.6,4260.5,4864,2652.9,3459.3,2579,2888.5,3179,5047.5,3588.2,4081.6,4169.3
101.06,170.83,19.25,13.32,28.16,25.39,50.62,168.55,74.61,68.34,99.33,89.04,107.29,65.25,98.71,43.54,28.02,49.35,96.64,33.1,52.94,46.19,124.13,73.07,37.5,145.04,20.81,90.91,15.92
215.68,184.55,412.53,285.07,292,172.5,88.28,290.38,228.44,235.41,322.79,202.17,280.48,291.32,239.37,233.75,375.76,299.31,253.34,279.79,187,358.98,200.69,196.05,256.76,252.08,246.97,252.36,119.08
221.48,96.75,238.73,171.63,306.05,161.65,193.3,185.45,197.86,308.55,18.02,213.46,234.71,243.25,176.89,172.29,102.97,125.25,247.89,210.53,365.39,88.98,122,129.1,13.4,223.46,171.23,352.59,93.65
187.7,271.99,214.12,59.53,251.69,261.34,349.98,237.19,152.39,192.25,320.86,177.59,222.77,228.98,243.37,334.05,373.01,248.57,232.7,214.18,263.2,253.79,242.7,331.75,184.87,205.68,471.62,208.97,212.97
295.6,193.09,214.29,443.96,271.28,503.91,352.34,478.24,276.83,240.34,313.34,373.93,263.47,435.72,235.62,478.05,159.58,368.72,443.03,243.27,141.49,327.38,298.78,200.43,482.24,390.39,269.99,315.26,176.16
506.25,530.09,382.07,558.17,543.89,513.71,747.51,349.72,556.93,345.78,590.16,601.63,505.87,262.49,362.47,364.49,510.08,508.23,522.42,432.69,555.82,540.61,445.02,398.48,392.62,554.97,426.45,470.81,367.15
757.66,852.96,535.83,589.96,433.66,635.49,565.4,482.8,478.81,554.97,899.59,740.1,625.47,391.61,607.77,607.14,722.41,589.22,794.2,809.95,588.3,661.65,553.3,489.87,669.46,670.1,1218.1,651.45,927.65
331.97,310.73,450.68,531.78,397.91,348.58,252.78,323.68,390.39,311.6,383.02,264.74,320.83,330.68,295.02,422.07,179.36,265.37,309.9,180,432.98,468.37,494.38,514.19,257.32,256.1,440.15,247.99,436.31
676.79,380.47,223.05,177.25,356.96,627.75,684.81,421.05,577.46,467.8,509.78,586.53,684.15,613.13,679.77,236.92,328.67,611.61,355.6,253.25,109.64,154.81,362.13,237.64,468.1,353.38,291.16,637.62,335.29
1032.5,1501,1316.4,718.87,1326.9,968.9,799.33,1240,1298.5,1673.1,868.53,1540.5,1686,1178.2,962.97,1062.9,1055,1445.6,857.69,354.39,807.82,729.55,1092.5,1361.3,740.59,1234.7,1492.7,1097.2,868.14
180.44,66.12,202.65,200.29,43.87,224.65,47.6,50.83,27.05,124.19,196.93,78.86,183.02,51.06,145.83,39.11,36.32,129.98,118.37,223.05,181.85,209.03,40.47,36.96,324.76,302.27,12.62,253.53,35.81
469.37,243.12,293.97,197.7,291.98,250.06,322.97,444.55,311.55,483.87,225.12,303.98,186.86,414.77,206.91,451.83,406.81,324.13,389.9,334.7,277.51,326.64,369.56,298.05,344.23,448.68,220.38,448.34,301.12
86.375,128.27,103.03,79.635,270.32,160.8,84.375,123.16,79.04,219.98,64.905,265.34,224.35,186.04,62.635,319.25,278.23,78.48,171.06,530.01,107.99,86.305,179.43,103.01,182.79,124.19,138.4,66.44,257.2
893.68,843.45,827.14,1101,972.49,1050.3,1012.8,863.36,1051,788.64,698.4,842.28,920.91,805.42,670.37,694.56,1031.8,1037.9,1011.7,842.11,897.32,898.27,469.27,839.86,812.32,1155.6,768.72,918.96,607.56
32.65,35.01,46.2,32.07,34.07,48.29,25.68,44.03,53.14,39.18,36.66,53.11,40.97,33.58,45.23,41.45,53.82,44.37,40.54,32.82,26.87,35.2,103.4,81.05,76.92,89.54,67.94,41.86,43.88
101.41,180.28,122.42,115.58,167.17,100.28,143.67,161.75,110.09,61.955,112.4,153.83,87.487,140.26,130.94,151.28,89.653,67.085,108.83,101.5,135.48,172.9,188.53,156.4,154.43,125.3,224.17,102.82,73.262
476.88,354.17,254.66,253.94,65.95,417.72,228.57,587.07,219.14,170.98,309.84,490.04,292.24,298.1,586.11,260.1,76.26,420.06,322.68,315.51,34.28,112.6,92.86,434.91,189.33,354.48,214.37,274.63,66.49
243.69,188.36,238.76,177,224.85,265.75,200.46,214.67,196.6,232.02,208.59,227.33,229.44,239.99,147.68,292.26,249.88,213.56,202.18,298.63,210.23,157.24,97.78,132.08,254.38,216.67,205.5,225.96,228.59
99.46,164.27,102.38,110.22,114.16,79.09,129.18,163.36,102.54,154.04,155.75,30.05,23.14,115.94,50.73,70.05,127.85,43.91,67.4,157.07,100.36,161.23,378,106.93,91.25,94.45,96.71,145.08,22.32
235.24,163.31,313.23,340.36,472.88,260.23,243.44,260.1,262.72,263.14,318.41,454.34,217.69,282.11,388.04,399.92,156.34,209.02,276.98,442.43,484.6,361.75,404.73,355.16,189.91,284.14,245.94,242.62,194.62
37.15,65.77,32.59,11.95,52.23,57.5,3.71,25.19,13.51,4.18,31.17,29.95,11.94,29.14,12.42,57.37,50.51,16,14.4,47.4,38.01,8,14.44,60.56,23.33,5.01,33.5,122.03,22.25
206.17,280.87,107.28,135.47,217.64,91.62,129.36,108.51,140.64,111.93,249.41,281.22,263.53,131.19,135.75,50.88,77.53,123.12,112.88,217.11,143.75,303.44,236.82,219.01,315.99,125.33,182.88,105.85,142.46
252.35,524.95,100.83,357.54,277.98,262.92,365.13,305.06,201.19,194.82,359.01,347.78,185.15,186.57,231.55,202.63,321.13,198.97,230.81,319.79,312.4,340.17,537.52,343.6,215.6,235.23,348.95,329.03,302.24
46.073,48.298,151.99,145.26,132.6,71.842,76.453,100.65,66.468,51.475,76.237,72.048,68.372,104.7,123.67,108.73,139.21,42.282,70.452,110.29,98.753,72.948,105.86,131.56,88.302,70.82,116.04,73.482,127.29
176.03,167.22,124.51,232.07,187.09,200.22,55.955,180.61,126.86,120.91,140.87,246.04,57.59,141.76,158.12,130.54,175.74,228.95,98.03,307.9,296.97,184.69,271.82,157.53,177.45,138.11,287.54,242.8,227.98
185.19,38.73,200.51,87.32,115.44,81.47,73.567,121.6,179.33,244.62,144.03,37.463,143.82,125.65,176.15,50.747,187.11,133.05,309.34,143.83,43.447,143.03,85.357,33.387,55.027,61.83,145.48,86.24,260.11
35.46,35.95,34.51,355.86,26.05,23.71,20.43,27.6,28.24,34.88,45.89,46.69,49.03,57.49,49.92,42.44,55.37,38.54,34.74,40.67,80.36,18.68,61.98,42.68,68.06,38.57,63.18,43.16,123.39
134.71,405.11,83.49,175.59,81.27,171.38,45.88,315.51,202.83,56.48,401.13,69.9,179.71,270.47,377.27,61.11,50.64,137.52,113.62,251.26,346.95,238.73,463.9,125.41,240.7,246.91,213.73,166.49,217.74
16.14,98.92,14.71,120.72,114.16,20.72,69.91,57.39,98.3,17.29,212.23,22.6,14.92,92.7,29.28,147.18,78.32,18.28,96.55,25.33,150.07,140.85,142.26,164.32,22.28,39.85,22.65,55.09,115.68
196.06,228.94,147.14,395.26,157.45,233.01,310.94,139.74,222.21,173.11,397.74,180.26,167.53,140.64,202.99,309.73,223.88,142.35,162.25,313.03,282.33,292.82,427.18,176.94,371.22,122.58,213.78,246.44,153.34
97.695,88.655,48.495,29.18,75.78,129.67,35.115,116.35,53.815,42.3,76.055,55.905,38.935,36.545,92.945,99.5,164.87,29.015,19.17,93.96,90.625,64.515,110.16,14.145,92.005,68.22,163.64,152.13,120.62
46.195,25.455,91.185,54.845,57.445,115.02,34.7,43.845,104.73,77.015,139.11,59.865,76.605,88.6,46.31,132.94,113.58,45.33,168.14,111.97,117.34,66.345,125.65,112.13,77.08,164.22,222.35,35.855,116.36
874.41,788.14,1022.7,963.98,1151.6,1165,847.78,1379.9,1361.7,925,726.48,1104.7,1041.5,1352.5,789.23,889.28,1179,1054.4,1020.3,1115.4,572.31,871.35,511.84,653.21,644.32,1041.1,597.48,1327.2,257.52
4004.3,7372,852.55,5434.9,3518.2,1065.2,11753,1764.5,4777.5,5180.9,4032.8,3619.4,7954.5,1310,4569.9,3833,8393.6,9546,10744,2302.8,4093.2,9319.8,1926.7,5735,6868.8,7468.1,7330.4,8756.4,5990.7
630.42,393.59,963.29,795.56,625.91,442.56,669.85,409.29,585.1,1249.1,658.85,229.19,439.42,357.41,655.35,261.96,397.88,168.1,209.3,636.55,708.53,708.36,605.17,220.11,989.33,1179.4,809.53,708.13,601.9
246.91,397.91,145.4,299.04,224.6,337.84,309.94,186.23,421.8,237.44,469.23,344.46,227.6,279.08,440.29,139.87,308.75,272.48,253.04,366.54,282.97,482.17,340.51,223.46,180.3,304.86,358.38,77.33,388.18
138.25,185.59,180.82,714.03,246.03,210.73,146.28,343.12,346.45,184.19,636.85,470.57,233.64,139.44,384.25,299.61,383.43,242.4,348.35,501.64,239.74,121.59,629.75,309.94,391.59,376.8,66.23,289.79,282.25
119.94,169.17,205.58,59.675,162.09,115.28,234.01,93.305,68.015,151.34,253.52,137.3,163.84,112.56,159.17,104.29,157.7,105.18,211.47,21.925,82.32,291.36,462.6,163.55,94.915,111.32,222.67,108.31,335.58
101.06,247.49,12.45,133.34,85.19,48.09,187.59,52.1,138.67,26.77,82.28,78.12,65.97,103.13,105.62,74.56,208.35,20.69,50.83,58.69,95.85,61.26,44.46,39.59,7.88,45.81,38.99,12.24,202.08
74.15,188.61,163.76,86.72,130.92,168.34,173.51,146.27,30.41,81.4,129.73,128.67,90.74,95.13,103.42,135.27,148.45,130.2,128.77,45.99,48.42,96.2,96.83,129.86,207.04,120.79,170.94,42.38,94.29
232.63,367.93,278.28,177.25,211.36,135.77,248.27,45.95,219.78,326.77,93.92,147.45,80.23,80.13,217.7,329.3,151.09,159.09,145.76,190.88,308.41,246.32,118.59,332.19,276.64,211.67,362.07,240.38,148.62
44.26,369.19,196.7,132.64,314.01,90.17,195.89,285.14,203.24,41.37,145.83,332.21,121.77,102.9,381.55,142.41,389.84,121.82,75.33,178.86,75.59,249.07,313.14,115.04,230.27,45.9,187.72,103.92,246.38
214.61,223.7,286.52,343.24,345.1,325.59,303.05,326.05,241.35,270.52,256.03,288.05,213.38,236.85,428.12,333.81,313.32,200.44,182.66,325.63,368.34,387.73,449.45,270.18,455.32,246.19,438.68,327.75,659.25
30.14,97.955,39.42,118.39,126.91,60.195,119.16,50,50.845,77.68,125.65,95.16,71.505,98.615,75.46,83.955,134.31,69.825,40.7,111.97,126.44,49.955,144.88,141.25,140.81,80.69,138.13,112.11,111.14
352.2,476.04,343.52,273.26,521.51,462.39,502.33,242.12,409.39,340.75,422.66,373.63,258.64,308.5,300.41,373.11,334.92,214.68,310.35,437.09,548.48,471.31,429.61,354.89,281.87,440.53,908.3,341.15,653.42
30.56,23.42,26.31,20.39,14.26,16.7,15.85,28.7,22.64,19.12,16.27,22.6,20.98,35.63,17.43,22.49,23.4,24.63,25.51,17.83,13.32,13.97,107.86,14.91,37.14,13.39,23.07,16.11,23.95
85.65,103.05,103.23,166.69,115.04,195.98,219.21,79.83,171.34,148.11,157.78,134.16,114.21,109.08,193.34,139.87,187.12,192.31,200.79,237.22,363.72,319.34,289.74,155.25,147.96,221.12,154.79,222.86,119.84
189.45,197.7,224.89,389.27,277.27,275.41,162.24,71.04,237.01,206.12,407.4,330.09,190.84,143.09,106.79,267.85,320.4,146.18,168.28,370,656.19,413.18,358.71,393.26,274.45,231.33,299.92,259.25,326.08
1002.9,1406,1088.5,1833.2,1657.4,1404.3,1481.3,1153.7,1105.2,750.24,1502.6,1323.3,1094.1,984.56,1721.9,1152.4,902.77,1177.3,709.28,829.22,1451,1578.7,1541.4,1317.8,1630.4,760.36,1414.9,964.13,1615.2
458.42,312.03,309.33,626.77,439.01,379.84,486.64,482.39,334.17,341.58,359.01,495.26,365.33,290.33,355.5,450.71,512.88,460.06,428.92,385.22,594.45,325.3,776.41,293.99,237.78,297.37,332.49,422.53,437.06
2007.5,1499.4,2259.7,2250.3,1653.1,1999.9,2741.2,1851,1497,1937.9,2266,2031.6,2266,2062.4,2043.4,1973.3,2329.8,2020.2,2226.2,1926.7,1792.8,2069.3,1993.8,2199.2,1939.8,1894.5,2613.5,1590.4,2545
97.773,255.66,175.54,228.39,210.02,209.41,209.75,167.71,139.52,104.68,229.64,245.53,162.59,100.77,212.73,148.3,263.24,163.66,225.64,182.57,149.38,197.59,167.54,175.65,134.4,160.38,324.41,161.93,270.32
32.41,128.88,46.97,76.19,177.92,117.18,155.22,35.97,141.15,29.33,166.76,81.28,164.54,103.59,74,131.02,68.04,89.86,50.29,154.88,46.24,29.01,98.22,129.52,31.18,49.52,59.73,37.75,167.38
250.26,245.21,197.9,219.53,263.92,238.79,221.41,235.62,356.62,365.91,167.17,314.57,354.12,276.76,235.89,60.63,163.32,272.76,407.91,361.5,31.36,320.56,316.16,297.66,385.64,112.3,328.47,294.91,522.59
215.36,293.13,281.49,250.02,230.75,231.58,208.75,233.68,270.03,316,257.75,209.77,244.89,265.87,236.19,225.85,203.12,283.26,287.76,387.49,228.77,180.58,223.31,211.61,233.5,287.02,334.06,252.44,127.63
506.76,384.22,316.14,517.23,814.4,419.72,490.49,85.77,355.42,633.38,404.14,626.96,454.98,329.01,241.09,412.63,640.6,581.6,620.9,324.49,431.65,231.36,1135.4,580.96,430.6,785.93,609.34,376.18,559.37
100.34,95.49,106.18,30.86,31.04,27.77,40.21,49.89,30.68,66.56,36.66,26.57,20.98,23.94,129.69,52.56,45.01,36.03,22.96,57.28,42.39,66.92,24.03,37.5,62.09,24.76,9.23,45.59,25.17
134.54,221.18,91.01,314.18,300.7,137.39,235.02,230.06,132.83,243.96,213.79,179.14,238.07,223.53,301.01,167.41,161.61,116.35,121.84,198.35,149.19,367.87,371.77,145.11,153.19,154.79,182.99,172.87,181.98
51.53,207.67,167.97,152.79,115.6,59.15,64.19,125.44,130.12,56.59,77.845,168.86,112.64,111.41,158.7,66.585,151.48,143.04,118.16,201.54,301.69,198,114.3,269.61,198.15,141.09,261.46,179.21,180.36
86.133,119.55,63.313,223.52,95.447,75.02,109.35,137.82,88.347,126.55,151.69,145.66,93.02,156.17,142.45,270.62,143.45,113.84,94.78,161.34,141.94,160.55,90.06,256.56,106.56,124.08,103.59,183.98,182.81
377.6,500.19,568.68,435.42,517.59,402.52,446.23,324.9,429.79,372.16,262.05,495.1,377.98,358.66,488.75,467.38,494.02,435.84,398.17,387.02,493.35,808.5,631.72,475.28,372.37,372.89,608.75,373.84,611.51
689.7,1170.9,760.85,697.18,613.13,694.64,765.79,560.7,732.55,732,646.42,697.86,922.81,735.38,727.42,466.45,866.04,843.08,489.51,116.66,860.38,445.94,841.59,961.81,712.98,714.11,332.37,768.96,1146.3
157.29,84.35,236.73,146.23,181.15,104.63,103.59,102.19,162.98,178.13,191.34,142.61,194.71,189.09,197.52,123.67,237.66,258.94,214.85,285.87,207.04,196.19,202.14,50.23,129.52,127.98,356.87,181.55,207.57
22.2,142.21,18.79,45.09,101.68,69.98,17.66,65.82,95.66,24.69,148.38,19.94,88.44,44.37,127.68,30.8,93.8,13.89,38.21,128.2,132.29,42.35,214.69,118.34,46.98,21.42,127,43.68,15.4
359.48,399.52,369.38,448.03,388.32,323.69,337.45,270.45,236.19,406.08,301.27,327.4,290.21,269.57,347.42,192.88,424.65,496.3,359.74,194.55,226.2,363.02,293,334.81,220.74,362.79,324.92,272.81,341.53
222.72,179.32,169.13,125.79,241.76,99.5,474.73,290.9,136.22,265.83,27.94,101.83,178.73,227.68,388.61,249.05,60.51,228.21,117.7,179.53,349.19,77.68,249.38,15.4,126.24,91.39,250.05,196.78,276.07
52.21,68.83,250.3,197.14,225.55,165.59,93.79,108.76,93.2,129.5,73.7,51.16,45.87,39.62,242.05,163.39,168.98,37.21,37.55,125.91,51.32,156.9,251.27,201.22,256.72,122.29,58.28,194.95,321.7
860.28,1205,854.51,1030.1,740.8,919.4,981.46,906.09,826.3,694.88,858.6,806.2,952.8,925.31,820.63,872.3,1123.7,963.77,884.71,668.92,897.45,883.85,1258.9,1067.7,863.26,893,735.96,773.26,1039.2
242.26,192.78,144.97,389.92,317.96,138.97,346.88,215.87,127.56,141.89,271.99,219.4,240.87,224.45,312.05,197.93,139.1,173.92,219.36,69.255,411.33,387.28,319.38,179.42,310.47,194.99,374.84,337.6,322.88
3011.8,3151.5,2719.9,2103.1,1683,2952.4,3697.7,1990.6,3925.3,2833.4,2002.9,3185.5,2743.7,2799,3391.2,2179.1,3531.4,3508.1,3848.9,2140.6,3955.8,3546.6,3029.4,3131.7,2550.8,4078.6,3014,3630.5,3171.3
203.03,370.43,35.14,78.56,237.96,254.35,517.63,230.99,218.41,269.28,270.95,308.56,221.68,213.26,240.03,375.6,320.84,257.64,263.77,197.38,511.1,418.27,502.54,250.55,456.59,213.07,364.01,256.6,541.01
394.83,554.4,210.18,552.39,330.31,227.52,418.6,179.75,423.02,510.59,216.03,217.21,260.08,199.82,377.47,156.94,458.81,665.58,997.56,361.78,705.89,484.61,201.8,475.65,431.12,315.59,439.25,259.32,353.63
