0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
191.09,273.31,225.94,165.39,268.29,107.54,294.22,271.52,225.75,217.98,270.54,278.36,196.47,176.55,303.08,259.72,282.35,45.331,213.28,323.74
968.11,943.87,893.4,761.63,973.07,843.78,799.15,1019.7,719.11,1428.5,701.36,801.34,635.95,606.91,742.96,446.85,1037.2,157.92,991.71,1045.8
254.58,406.18,353.71,212.3,239.49,435.12,133,372.12,305.15,291.82,321.82,306.93,352.65,372.02,238.42,439.03,289.43,51.106,247.39,402.81
94.804,596.84,385.93,383.1,333.25,207.35,626.53,984.56,496.35,375.87,319.06,85.763,286.31,205.8,733.56,618.73,459.4,90.949,439.99,434.23
92.329,31.017,61.402,5.9778,176.63,43.639,148.51,38.387,16.502,78.483,101.76,113.25,65.961,63.386,25.586,53.843,152.43,32.911,4.5658,117.41
769.62,871.42,977.31,1055.9,866.86,769.36,682.6,664.4,780.4,872,1166.6,664,702.35,755.16,1064.2,454.2,979.07,168.54,1099.7,1095.1
75.816,59.466,179.97,130.92,205.6,221.14,75.824,139.48,62.049,119.64,104.34,128.92,294.9,38.501,120.1,257.68,110.69,40.843,188.81,50.907
4308.4,2453,2825.8,3008,2354.5,1027.2,2544.6,1665.4,1680.5,3678.2,1749.5,3775,1386.8,1734.4,2311,3002.4,2477.9,492.2,2840.7,2317.7
1389.5,1917.9,1704.7,2772.6,2055.3,929.89,1627.1,739.2,1698,1525.9,1294,1713.7,1510.4,2075.6,1238.2,2410.4,1476.4,310.28,1762.5,1361.6
229.34,351.72,355.47,185.93,369.55,644.18,453.72,613.63,331.94,320.75,460.37,314.71,368.27,527.17,498.14,359.98,389.5,54.381,368.95,377.87
213.01,374.35,360.96,166.97,146.1,474.59,337.08,641.66,345.89,279.31,559.02,309.61,259.07,488.97,388.5,357.23,475.5,70.202,261.8,518.95
191.86,131.12,142.8,179.31,355.12,356.65,142.8,407.9,259.68,150.77,182.94,199.37,417.46,383.54,161.45,331.82,314.05,33.103,127.12,123.44
466.15,475.74,639.66,405.55,1083.5,1032.5,1297.5,1271.4,777.1,613.91,733.66,840.62,1006.9,1418.9,767.37,1162.4,882.01,87.242,635.24,945.65
677.59,465.84,867.62,842.49,557.08,440.12,828.21,987.01,1154.1,521.96,395.26,476.67,276.03,1011.3,174.24,576.96,783.34,181.08,654.53,981.02
605.13,492.13,934.79,282.02,436.01,1349.3,978.18,1570.3,866.05,715.77,699.63,675.83,844.9,989.91,710.05,987.4,464.49,54.388,276.85,125.28
153.55,259.27,237,143.29,186.96,503.84,223.65,406.18,148.31,185.17,334.03,131.75,151.39,199.86,225.47,162.68,221.61,41.067,208.37,373.29
1046.4,712.02,493.1,941.94,458.94,368.79,429.22,328.65,355.9,1171.4,479.85,487.56,475.78,161.44,565.69,501.11,496.28,62.909,759.29,511.17
101.8,145.54,255.82,75.629,115.36,466.53,302.38,111.62,128.89,121.61,82.343,73.027,164.55,67.834,143.45,214.63,107.48,13.387,69.318,158.39
303.62,359.75,289.73,196.65,136.34,331.32,268.43,179.8,524.51,198.34,312.89,701.69,437.45,627.75,510.25,653.81,381.49,28.968,215.19,512.98
91.808,82.031,95.537,109.26,54.743,98.948,41.071,123.48,50.875,65.236,56.406,65.743,75.482,81.641,109.62,81.08,77.287,4.7356,67.603,85.232
104.73,113.86,86.795,92.315,75.862,248.7,188.45,109.21,148.34,77.544,62.25,87.915,115.32,133.92,102.19,99.384,62.586,8.1517,65.903,134.03
157.91,14.154,298.57,127.25,325.45,91.988,254.93,281.29,191.79,92.454,167.18,43.836,153.57,213.99,143.93,170.83,340.58,41.912,313.77,456.38
1056.9,1148.3,1239.6,920.82,1149.9,1334.6,1172.2,1242.5,1013.3,1598.6,1137.4,1550.2,1068.3,1250.7,1311.5,1360,1235.8,194.09,1261.3,1101.7
146.52,29.235,147.35,8.7268,47.556,118.78,135.04,188.52,132.09,114.42,148.37,11.948,100.46,361.32,12.321,144.05,24.383,1.649,36.383,127.2
962.09,1356.3,1069.7,715.2,2000.3,1551,1652.5,1795.6,1346.8,980.05,1449.6,1008.6,1828.5,1889.5,1631.5,1729.9,1951.7,105.49,953.1,1174.3
563.8,916.2,917.53,843.03,824.7,824.03,642.59,851.42,935.75,1079.8,1452.2,918.05,1079.7,719.28,996.05,1052,1025.3,162.18,844.07,856.71
1655.4,2127.4,2472.5,2795.8,1999.4,1189,1702.2,1899.1,3292.6,1305.4,1186.7,1522.3,2073.5,1313.4,1736.9,1779.8,1615,461.48,2134.2,1821.6
45.227,24.216,61.016,49.775,102.02,172.22,81.17,102.83,93.405,62.778,92.251,23.449,86.822,45.228,64.662,51.506,53.604,36.428,75.636,55.335
465.62,474.18,607.11,734.42,688.67,684.79,686.92,525.49,851.76,513.08,744.32,903.9,711.79,803.8,756.12,744.39,796.67,116.2,577.9,746.83
172.57,165.62,144.03,134.2,120.53,318.33,151.57,339.42,228.38,205.81,252.64,157.91,281.82,395.5,162.11,166.46,219.17,20.644,148.61,184.22
138.14,376.39,98.6,187.47,77.8,504,242.87,54.683,105.24,79.575,133.78,124.41,262.69,941.86,130.55,329.18,307.24,16.961,94.642,362.77
58.416,66.826,319.63,57.478,195.26,188.8,433.73,288.49,120.51,61.07,89.24,34.782,325.59,74.704,192.22,400.1,227.67,2.636,172.68,235.71
4868.9,10183,2335.5,6182.3,12469,4082.3,10308,9140.2,5883.8,5976.7,7725.9,5640.6,6185.8,6430.6,7568.7,7177.9,7754.4,1885.3,7776.1,6985.7
248.2,188.06,259.16,139.44,153.88,381.59,253.33,310.45,230.55,211.71,187.56,168.55,233.85,161.88,233.88,269.58,242.36,20.074,189.05,228.97
462.29,134.96,332.08,584.36,556.4,206.21,484.68,90.85,326.78,320.12,321.69,279.52,551.91,64.705,286.91,266.43,155.33,79.851,438.09,164.12
619.63,536.04,667.69,272.8,572.95,837.4,557.63,651.53,746.92,438.84,642.47,564.09,623.79,875.29,845.07,545.49,730.92,94.222,417.91,682.13
4134.6,3872.1,3793.6,3996.3,4198.5,4346.9,2829.7,4861.5,3967.1,3356.7,4571.8,4196.8,3912.3,5388,4214.6,4069.1,3182.8,716.26,2807.5,2866.4
665.2,733.4,828.78,544.18,568.98,906.32,596.85,911.05,1014.5,781.2,713.41,805.36,773.1,609.34,817.24,664.47,604.8,131.48,646.79,707.03
388.17,51.369,72.143,55.689,81.751,82.494,93.085,209.22,54.794,68.321,130.81,172.95,87.993,123.62,57.62,207.46,58.112,33.226,57.871,75.903
44.85,23.921,6.2916,8.0083,15.022,171.68,36.004,100.1,7.6418,3.8326,18.286,5.1062,63.761,66.218,13.028,16.994,51.422,0.84288,32.404,23.94
453.4,322.5,995.32,261.22,1083.8,1269.9,872.47,764.71,483.89,493.08,1022.6,479.64,626.66,492.27,875.37,350.64,641.84,181.23,810,918.18
201.72,172.21,168.14,119.99,32.606,18.167,136.92,147.21,170.95,144.59,349.03,143.08,236.2,280.19,108.11,127.04,162.66,25.313,228.03,77.691
209.78,221.56,119.05,354.73,481.92,61.608,197.73,248.66,163.13,112.24,169.03,74.952,190.92,120.22,257.79,138.97,221.37,20.058,93.721,216.85
109.23,399.05,480.05,107.81,88.993,189.16,479.4,98.4,559.08,373.63,199.39,164.33,523.84,372.79,114.53,84.526,179.82,75.851,156.08,314.51
953.1,700.72,780.56,819.07,351.38,788.49,681.55,682.37,880.82,914.91,944.2,366.24,645.36,628.76,691.16,552.95,676.25,147.71,906.79,543.53
1809.3,1574.8,1929.4,1231.3,937.43,883.37,725.69,1021.1,1761.9,1825,569.47,1446.9,1136.9,1234.5,859.37,1351.9,999.17,173.22,1102.8,1047.9
201.37,482.52,362.66,311.12,231.68,399.42,321.14,371.84,250.76,243.49,337.73,346.3,333.79,369.43,300.52,314.31,261.51,63.046,415.68,225.85
572.34,419.67,609.82,356.56,388.87,992.58,488.79,1479,577.5,442.31,668.87,607.13,793.74,1020.2,673.98,859.55,872.55,88.046,453.62,577.51
370.62,64.013,498.86,284.5,211.29,222.33,88.617,96.002,93.487,91.629,359.81,56.686,146.43,93.257,399.5,207.06,84.3,45.847,209.43,482.29
965.05,1160.3,986.29,826.21,967.56,1292,371.42,84.546,1415.1,422.24,692.55,1488,883.83,1036,1064,1038.9,822.59,193.55,1154.6,914.88
561.18,933.87,1503,1123,1311.4,1957.3,1793.8,1288.7,746.52,516.98,1338.1,882.16,1978.9,1215.3,918.94,872.93,382.74,137.77,803.8,1284.3
293.63,341.98,287.35,202.69,244.1,355.31,287.51,253.03,266.89,276.43,471.51,156.95,200.52,361.11,433.97,353.82,410.31,39.773,271.79,371.98
3144.6,2043.3,2088.1,2842.5,2091.5,1633,1529.8,1235.6,1885,1786.9,1516.2,2620.5,1834.8,1602,1373.1,1973.6,1562.5,311.29,2033.5,1826.8
37.13,41.276,150.3,101,39.816,510.66,43.455,790.18,261.77,51.998,46.461,204.29,50.292,247.53,66.057,329.18,73.978,3.0331,33.784,23.007
2184.1,1352,888.19,1166.1,1440.9,804.32,1074.9,910.26,1419.4,866.67,601.29,1230.5,979.52,1356.1,935.6,964.81,1014.5,175.06,1277.7,828.6
553.09,372,445.87,346.02,384.25,603.06,449.81,561.15,490.79,469.66,465.79,334.07,413.6,201.4,488.68,276.27,547.59,76.022,453.13,533.2
335.77,298.24,402.63,153.39,275.89,524.68,537.04,414.61,454.03,175.37,317.55,58.748,706.87,51.464,288.42,439.91,410.38,49.073,321.26,572.79
6313.4,4805.5,2831.8,3465.2,5521.7,2341.9,3295.6,3727.6,2307.8,4230.2,2397.3,5933,3059.7,6271.2,2440,5694.7,2581.9,1075.7,5086,2107.4
811.96,638.13,1203.7,687.09,690.43,562.15,476.78,638.42,638.54,491.41,1221.9,454.62,1288.1,933.22,831.78,439.44,1160.3,47.667,674.46,1099
103.09,149.1,131.89,65.551,179.71,214.57,224.31,253.86,112.17,110.38,295.47,108.61,146.19,237.85,195.93,187.26,165.93,24.216,123.15,118.9
4606.6,5574.5,3702.1,3392.3,4588.4,3520.1,3435.3,3457.7,4452,4719.4,3577.6,5652.3,3411.3,4716.8,3341.3,5154,3350.9,1052,2700.5,3708.1
59.274,40.848,45.521,19.641,35.897,106.79,57.109,152.72,47.422,53.676,47.686,45.204,62.671,107.53,68.671,45.365,44.466,7.6771,36.438,48.593
1324.4,845.37,1011.9,713.4,1087.5,1010.9,901.43,1071.7,728.05,1135.3,1152.8,992.8,773.27,729.66,1057.6,552.72,1041.4,117.92,964.28,1009.3
2089,2673.3,1751.8,1603.9,2016.1,4618.3,2562,3514.8,2048.6,2364.6,2052.8,549.43,1881.2,1644.3,2371.8,565.47,2499.4,334.84,1403.4,2543.6
359.04,722.95,627.29,364.19,332.54,711.45,377.03,347.9,620.06,479.96,410.12,498.55,1029,706.78,360.9,446.25,409.02,83.059,420.81,497.88
321.99,512.39,391.44,373.31,742.11,733.63,612.59,789.51,863.16,644.66,778.38,301.43,590.69,720.02,947.31,437.67,837.95,115.83,762.48,453.9
285.57,2118,1681.3,1448.8,2136.2,1394.2,1681.3,769.71,787.94,2145.4,4981.5,1989.1,716.92,2000.9,2333.5,2754.9,3696.9,268.49,3150.1,2799.7
197.7,507.28,417.67,242.11,523.62,516.31,603.61,810.56,305.1,476.32,962.41,390.86,391.73,203.58,661.54,371.72,660.42,102.81,714.34,757.38
525.49,3578.2,3200.1,2184.3,1780.9,2429.6,1396.7,2738.3,2491.8,2113.4,2667.3,2787.2,2580.8,3014.2,1884.5,2509.5,2461.6,530.08,2857.7,2538.7
455.96,750.37,1094.6,562.83,771.13,266.39,543.54,280.98,567.36,369.63,791.57,620.86,189.13,525.73,580.89,599.85,415.94,197.59,1225.4,723.68
118.14,181.95,65.974,92.856,173.81,98.555,268.02,122.31,62.051,88.443,163.41,30.223,99.747,42.898,79.805,34.701,72.815,30.119,105.92,216.54
1032,1622.5,1807.3,1054.1,1462,1407.2,1825.4,1028.3,1324.2,951.61,1015.9,818.78,2559.3,1204.1,2020.5,603.11,1583.4,313.24,1546.7,1419.1
634.58,523.15,872.69,526.39,554.57,828.88,1154.4,690.56,891.3,577.58,1393.4,763.67,1330.1,993.17,760.78,592.78,951.76,144.7,859.62,620.38
2058.8,1447.6,1124.6,2004,1184.5,1286.7,1225.9,1103.9,1405.3,1557.9,1519.3,2147.4,1704,924.06,1464,1417.4,1540.1,309.72,1526.4,1753.6
54.954,34.685,220.1,25.677,1088.9,983.62,27.42,113.32,123.79,690.05,3365.2,64.243,74.036,129.51,2231.5,336.59,1775,84.349,1922.2,1496.2
947.96,624,582.54,829.16,841.29,244.18,827.79,184.88,586.6,1022,743,697.14,401.97,259.53,583.74,85.856,871.3,187.98,959.87,689.77
421.78,552.05,362.01,481.75,424.85,249.65,709.76,780.47,323.52,447.66,554.84,656.57,810.25,146.12,534.37,614.53,910.89,99.403,644.62,447.84
373.75,630.63,716.45,566.53,676.96,840.11,887.26,478.15,501.73,736.91,1509.2,734.25,614.55,752.6,1300.3,1036.7,1059.2,95.688,830.71,807.73
224.54,127.52,175,135.08,243.56,111.66,99.68,302.65,85.418,55.802,179.02,60.486,324.84,341.44,79.602,160.58,209.41,17.206,143.46,194.65
39.241,33.758,222.84,142.46,59.284,32.523,35.468,35.304,139.41,34.137,246.4,34.512,40.404,35.606,41.011,180.5,421.7,5.5901,21.533,104.05
280.1,286.12,313.3,179.79,37.172,465.48,284.06,214.79,582.63,307.9,410.76,283.17,290.44,368.33,357.62,458.25,347.45,36.171,194.12,417.35
393.74,263.58,455.34,298.13,448.24,746.49,374.88,730.91,470.77,413.64,529.74,464.8,660.23,619.23,508.09,706.6,558.81,74.726,296.28,534.09
18.366,20.154,19.245,21.347,24.854,34.773,22.984,25.172,21.848,14.328,21.994,22.87,23.241,23.83,22.275,21.044,29.963,2.4039,17.449,22.811
470.82,259.53,381.81,216.73,381.93,406.35,343.95,520.78,499.19,560.77,587.37,379.71,431.11,586.03,308.03,578.27,573.65,42.426,259.63,374.88
39.803,130.35,133.19,98.051,49.662,126.55,55.808,105.22,56.497,41.92,71.338,219.88,165.48,62.476,101.24,25.196,35.472,9.9184,51.609,100.43
25.35,26.27,24.757,8.6691,18.272,121.73,17.982,78.922,29.719,18.232,23.6,23.496,31.623,28.294,20.607,28.511,32.018,2.0744,12.719,34.925
212.46,295.28,200.32,201.52,224.99,63.059,295.47,194.39,299.51,249.69,416.26,268.76,60.497,232.46,210.6,324.7,341.32,32.889,138.85,329.5
884.68,595.16,915.91,752.66,774.47,626.46,718.48,565.91,668.65,674.42,432.15,814.26,657.58,664.05,558.09,517.46,952.57,123.28,815.91,977.03
145.54,237.15,98.083,92.14,203.06,505.7,75.834,466.74,107.33,64.498,163.05,284.79,162.42,141.65,146.41,148.21,350.76,27.216,73.166,68.953
1009.3,1448.3,1326.6,1143.8,1240.6,1887,1660.3,857.76,1573.8,1508,1638.4,1492,1526.4,1446.2,1962.2,1376.9,1136.5,284.03,1246.7,1250.7
6081.1,2861.2,3426,5141.1,5163.2,2139.8,3899.7,2771.9,3006,3802.2,3157.2,3659.1,3166.1,4386.6,3478.2,3134.8,5512.2,969.43,4679.1,4179.7
1553.8,4308,2543.6,1803.1,2112.9,1881.4,2253.5,3916.9,3320.8,3164.1,2952.7,3383.1,3040.7,2704.7,1808.8,3547,2568.8,682.61,2543.7,1804.9
448.7,508.89,509.47,301.24,682.58,596.56,685.29,780,826.83,515.05,764.28,469.55,801.79,766.55,719.25,500.21,361.13,66.258,328.61,561.94
516.26,816.92,863.87,891.44,744.19,795.02,728.38,702.46,883.26,592.2,560.95,1121.5,858.15,811.09,778.71,1127.1,799.85,167.96,744.59,792.37
841.19,1712.8,2062,1778.8,1399.9,2063.3,1513.7,2475.3,2292.9,1478.4,1637.5,1921.5,3493.8,2476.2,1158,1984.2,1555.5,228.51,1223.5,1502.3
367.13,529.31,542.41,472.06,394.47,328.11,438.04,593.7,490.93,503.82,445.14,455.86,357.66,301.18,488.07,775.66,224.8,97.543,418.16,535.62
290.16,613.52,400.83,337.35,360.71,624.46,431.95,659.77,675.78,467.67,522.71,602.29,668.54,945.56,512.97,1067.5,410.77,112.66,395.68,440.49
1513.4,1582.7,1236.1,907.34,1797.2,1937.4,1713.1,946.1,1281.3,1736.4,1204.7,1167.5,1818.4,1672.8,1957.9,1478,1963.1,207.34,1573.1,1722
545.4,1098.9,934.52,995.4,529.63,996.11,745.6,917.44,1251,1047.1,771.62,800.33,946.63,1059.9,777.05,818.66,680.78,138.46,635.04,619.13
170.09,351.85,574.54,423.95,599.52,617.2,352.5,188.35,499.96,388.67,512.88,57.384,767.98,297.13,83.712,405.1,354.28,100.84,461.49,495.41
168.41,60.256,92.76,356.19,116.61,157.82,69.652,93.421,120.98,87.826,107.7,127.69,116.81,147.62,97.897,141.84,146.72,11.083,76.703,66.726
175.98,439.23,620.48,247.52,358.73,53.212,303.54,447.43,312.02,294.72,305.03,151.36,147.91,98.205,564.36,198.93,447.94,69.252,313.53,492.43
564.65,712.39,1009.8,696.34,976.73,914.55,1014,763.49,1351.6,840.02,712.85,964.89,1694.3,1365.1,1307.6,1087.6,1420.9,210.26,1057.6,872.62
16.836,44.696,20.29,38.361,162.61,307.85,34.445,43.249,25.785,117.47,32.845,19.806,10.918,31.627,24.476,29.711,117.49,10.459,78.75,20.846
82.94,213.06,112.89,69.703,140.35,184.63,146.73,178.31,97.561,149.65,134.22,314.14,202.35,128.15,132.22,128.75,375.55,15.129,299.88,289.78
720.64,1016.7,1083.9,646.48,783.84,1328.1,831.02,1167.2,1257.3,1037.7,922.21,945.09,1280.9,1290.5,1047.7,1068.7,1052.6,157.53,817.26,760.63
249.17,282.93,245.96,218.47,319.77,316.23,272.12,456.82,337.04,280.14,342.26,396.31,203.03,213.69,382.41,271,262.98,28.322,245.71,271.84
546.85,2300.7,2611.1,784.21,1120.5,2127.1,1158.9,2105.2,2499,1903.6,1255.9,486.42,2481,780.15,1543.9,1338,933.02,312.31,1129.5,1225.9
452.94,563.53,487.24,537.46,725.89,1143.5,263.96,605.79,483.29,552.49,966.99,462.7,480.34,538.83,506.36,251.56,731.75,79.944,527.15,595.19
1055.7,998.46,1091.1,1275.3,1170.7,1126.4,1326.4,763.41,1624.2,879.28,712.79,717.99,1432.3,722.74,1154.2,1309.5,1069.6,243.8,1509.1,1125.5
2515.5,4381.7,3523.8,4357.7,5280.5,1490.6,5109.5,5317.4,3864.9,2236.2,2557.8,3420.1,3618.1,4431.4,4013.5,2963.1,3588.6,595.66,3212.8,4481.4
897.92,651.67,958.33,822.15,505.52,1067.6,773.35,517.99,864.63,936.3,592.81,754.9,709.4,758.54,1020.8,488.57,1181.2,142.25,1034.1,703.67
1160.6,988.17,1328.3,1271.9,1288.8,730.45,1149.9,933.39,1292.8,1217.5,974.32,1642,1184.9,797.77,1043.2,1158.3,1004.8,162.59,1110.6,952.09
1334,1697.7,2060.6,1398.9,2126.5,2202.9,2118.9,1822.3,1924,1528.1,2080.8,2268.4,2147.7,1968.7,2220.4,2075.1,1984,355.13,1692.6,2049
6123.3,2585.4,2887.9,3960.6,3923.4,2672.7,3501.2,2204.2,2676.7,3645.4,3114.7,3123.5,1884.3,3378.7,2954.5,3260.6,2682,503.93,3831.7,2726.8
1942.2,775.88,1682.6,2227.9,1109,1085.9,1278.2,1213.5,1192.5,714.49,1356.8,1135.7,1530.7,1097.3,573.17,1124.7,1042.8,274.77,1300,1054.5
347.7,664.84,664.06,679.06,567.64,75.839,205.66,621.48,474.84,493.23,646.46,1019.3,216.46,615.85,655.65,787.21,490.45,81.071,556.7,652.27
426.42,189.82,314.69,259.5,255.41,184.3,281.78,431.04,292.45,275.7,211.12,197.65,204.21,261.61,259.83,139.27,211.32,34.932,142.72,167.82
365.7,350.44,669.73,481.31,407.19,671.33,301.42,561.52,558.52,304.6,692.5,216.69,523.75,347.16,569.54,449.24,315.91,93.714,327.62,316.57
406.11,310.12,415.66,373.78,343.98,379.02,622.18,257.71,380.89,325.72,405.26,293.55,443.05,236.41,382.43,272.85,418.72,86.971,373.34,323.42
1346.8,1392.4,1396.7,1217.8,1072.2,778.55,1062.8,942.1,1078.9,2020.4,1553.1,1648.3,712.16,1450.9,1148.6,1378.2,1096,245.19,1037.4,2279.2
29.271,159.69,95.456,214.46,118.2,345.69,61.523,100.64,74.485,87.239,248.22,99.438,513.13,91.465,318.3,103.55,146.28,11.817,169.89,216.03
230.4,463.5,453.93,319.59,256.28,982.38,392.25,697.9,477.17,444.17,241.4,188.17,554.72,271.09,577.84,160.01,396.16,89.69,447,350.65
878.76,702.53,958.52,889.24,465.68,328.4,535.99,279.67,344.66,922.93,350.24,849.95,618.47,573.45,230.38,934.34,474.16,104.95,369.63,485.37
188.43,280.55,206.65,224.1,325.81,264.28,248,562.34,232.93,282.95,236.8,239.7,125.23,293.81,114.66,191.01,198.49,43.497,238.01,350.01
527.84,943.25,1119.8,954.2,844.63,1042.8,515.26,670.53,1283.3,839.81,405.51,811.53,772.62,881.98,698.65,800.76,502.67,116.95,542.26,543.55
82.714,98.349,428.32,245.39,482.48,183.5,643.25,358.63,131.63,73.758,288.78,71.372,548.99,456.24,62.991,73.795,195.38,52.277,266.98,116.73
499.99,608.88,390.79,557.66,839.5,715.95,831.92,1560.6,547.55,587.33,394.78,614.78,637.56,418.36,714.56,543.28,428.98,94.854,772.59,748.25
1901,1087.1,795.02,978.79,841.72,673.85,514.11,794.07,947.88,943.22,727.29,723.68,836.28,1176.7,725.81,794.69,650.59,79.451,677.25,603.53
483.61,236.03,370.35,290.11,286.95,240.33,163.85,532.89,113.79,285.21,280.37,437.81,430.02,471.94,391.77,366.5,616.46,55.555,213.91,89.602
311.52,157.93,277.71,88.858,176.4,138.7,128.92,113.17,677.13,147.73,164.97,148.47,247.27,168.93,50.395,109.59,252.55,35.237,111.65,236.89
135.95,185.54,170.98,110.76,256.2,307.04,143.17,317.28,206.98,262.88,158.07,151.6,149.74,228.77,97.52,84.419,202.68,27.262,100.87,259.77
333.13,225.33,261.43,165.32,265.54,389.26,395.58,519.67,416.85,313.58,421.82,264.72,397.51,382.15,407.08,244.7,415.9,38.517,132.31,226.27
33.56,224.92,268.67,30.351,49.565,599.42,54.379,262.82,63.267,52.711,51.643,103.24,115.55,82.526,61.304,230.31,125.25,9.8627,47.484,42.713
33.87,85.855,44.725,35.576,123.85,97.618,46.938,136.64,40.066,26.611,141.12,34.828,53.481,52.836,65.967,54.907,170.98,13.929,34.392,57.269
615.85,390.52,542.51,236.49,800.05,777.69,770.01,863.81,731.81,452.61,1164.6,284.84,579.96,803.45,798.02,707.77,789,83.719,510.3,613.2
25.346,39.4,21.094,66.019,71.027,68.39,20.962,52.508,25.674,8.6362,31.767,24.566,28.871,47.373,18.218,33.195,20.845,5.5656,13.022,25.913
32.801,52.713,33.225,42.491,74.426,123.84,43.777,107.87,55.967,33.84,90.473,50.65,124.33,58.072,106.04,69.385,248.29,13.29,37.72,35.858
252.8,136.4,155.78,118.54,337.29,110.58,322.64,574.57,218.96,203.78,294.01,334.53,262.97,93.414,392.13,170.1,299.34,30.992,245.55,338.51
400.32,400.11,309.91,333.34,363.5,780.84,578.14,775.57,387.26,344.81,673.82,344.33,538.04,403.21,385.88,464.2,535.46,65.114,311.14,402.11
481,511.14,533.69,306.52,711.07,758.13,861.44,423.55,567.9,406.89,591.97,649.58,687.91,608.36,828.27,682.12,739.11,113.93,608.54,601.54
83.352,19.677,171.83,33.158,118.27,244.69,280.61,406.66,154.44,72.85,402.28,33.978,94.512,87.854,30.745,191.96,336.44,18.661,134.79,242.24
54.287,67.046,69.323,23.618,33.948,149.48,56.633,98.192,186.29,56.543,111.88,68.511,79.115,92.556,70.235,50.175,59.402,10.546,39.491,57.82
4273.2,1554.2,1888.3,2865.8,2859.1,1856.6,2396.3,1092.2,2086.7,2179.4,2583.8,2653.8,1366.8,1401.1,1884.1,2518.8,2314.5,539.23,3094.2,2144.1
90.087,52.878,185.44,271.82,179.03,142.95,471.78,46.108,296.14,61.835,75.589,62.136,80.505,31.55,85.344,31.859,20.3,12.754,64.937,56.524
1608.6,980.54,1181.2,1335.6,1623.5,741.98,1123.9,792.8,944.28,804.96,928.08,1144.8,976.36,814.26,1054.3,531.77,1430.3,177.59,1046.1,926.33
124.16,149.93,183.63,90.275,28.3,217.36,113.55,387.85,322.49,70.133,255.82,115.51,42.563,107.29,171.08,189.58,134.55,10.176,14.188,108.39
1973,1343.8,1690.1,1773,1230.4,943.14,1261.7,736.71,2023.8,1460.5,683.54,1419.5,958.65,1791.2,772.01,1468.5,986.47,213.73,916.02,847.64
1585.7,1027.2,921.25,1155.8,1349,772.58,856.44,862.47,765.08,1129.8,1342,1494.5,539.38,1121.1,1083.5,1282.5,750.32,180.53,811.24,808.83
3962.7,1784.9,1603.9,2231.1,2807.5,1364.7,2210,1163.8,1960.7,2435.9,1596,2642.1,1116.2,1539.3,2136.9,2970.9,1511.5,482.7,1928.9,1719.1
899.13,1558.6,1438.4,1081.5,1351.3,1239.7,1468.8,1756.7,1146.9,1484.4,1334.4,1073.7,1533.3,1298.4,1509.9,1382.1,1233.3,238.62,1022.1,1325.4
204.17,105.11,139.22,159.08,119.05,60.536,335.44,53.023,12.589,24.098,112.55,166.02,200.64,85.854,280.93,170.7,172.03,12.656,157.57,267.26
1023.9,2280.6,2979.4,1881.4,1137.3,755.3,1611.3,1711.6,2556.1,2778.5,1200.5,1912.1,1975.1,1475.5,1756.7,1320.6,1733.9,358.37,1643.1,1658.4
1053.3,1128.5,1232.3,802.61,742.92,812.31,663.8,858.51,1323.7,1157,574.88,806.31,1086.1,802.01,784.71,834.01,709.27,175.81,905.67,820.72
25.608,37.846,22.367,15.789,63.53,98.193,100.99,75.951,22.161,49.759,117.48,18.913,36.87,52.601,48.316,48.03,56.536,6.9397,35.06,87.376
819.53,1173.1,1066.9,1060.7,1689.5,1561.2,1267.3,1419.4,986.18,1315.1,1653.3,921.04,1464.4,1301.1,1690.9,929.25,1821.1,374.94,1422.6,1863.3
190.41,61.827,77.77,16.729,12.385,364.26,68.051,188.78,65.346,124.77,33.865,22.511,215.01,127.51,145.77,55.546,113.04,17.3,64.618,104.52
1081.9,2434.5,1720.8,1410.5,2772.1,3590.2,2846.5,1930.8,2554.8,2021.8,2841.9,1296.1,2237.5,1851,3004.1,1589.4,2626.1,567.91,2420.4,2713.1
170.11,402.69,292.42,218.47,397.6,788.06,430.74,533.2,334.56,288.46,461.3,259.46,451.46,322.53,439.92,176.71,465.07,88.418,352.54,306.91
841.38,770.1,1207.6,643.73,554.53,1390.8,1203.1,792.94,1198.9,919.48,1074.1,453.87,1168.1,797.39,940.9,596.61,1347.6,253.1,1527.3,918.8
1297.4,760.52,1234.4,1348.3,1495.9,2738.8,1673.1,2557.7,824.63,1264.8,1922.7,589.83,1304.4,1168.5,1724.7,687.21,1703.1,313.22,2381.8,1301.8
725.83,1143.6,1201.5,700.29,740.09,1347.7,1047.2,1593.4,1387.5,1065.6,816.31,1052.5,1843.3,1060.9,753.52,1411.2,1185.6,183.15,745.18,1375
816.39,1155.4,1518.3,1385.5,750.37,849.78,1099.4,1080.4,1457.9,1167,762.86,1048.8,1469.3,1022.7,855.32,1049.9,1026.5,195.94,1171.4,1181.2
728.67,615.48,1019.5,1451.5,724.9,378.57,715.33,834.43,798.79,868.82,491.31,1199.6,915.51,761.1,699.91,942.04,67.65,117.63,701.68,720.21
209.95,76.153,252.65,120.55,259.27,91.922,82.89,160.75,212.65,52.529,71.945,65.716,118.5,87.668,74.356,167.44,157.06,41.385,109.35,47.931
346.17,2745.3,2631.5,981.48,1087.4,4640.3,1189.7,1898.9,3161.1,1712.1,1647,728.08,2273.9,1361.8,1555.1,1117.3,1257.3,347.88,1058.1,1441.6
