0,1,2,3,4,5,6,7,8,9,10
0,0.050695,0,0.061952,0,0.086938,0.086598,0,0.12652,0.16262,0.13883
0,0,0.21822,0,0.17231,0,0.27517,0,0,0,0.17645
5.8706,4.6248,6.4528,3.3259,6.8683,2.9264,3.6086,10.101,6.9455,3.4167,6.1152
0,0,0,0,0,0,0,0,0,0,0
0,0.32217,0.21822,0,0,0.5525,0,0,0,0,0.17645
5.862,1.7769,5.1354,2.2439,5.5123,1.0158,1.113,7.7422,5.3216,0.47502,3.9578
0,0,0.079152,0.071402,0,0,0.099808,0,0,0.093715,0
46.938,29.363,38.997,27.769,17.108,47.518,42.007,41.387,14.379,34.607,33.413
0,0.021626,0,0.079286,0.023134,0.22253,0.18471,0.050934,0,0.13875,0.094758
0.14864,0.3139,0.30927,0.34874,0.64104,0.53832,0.43873,0.43686,0.17805,0.54926,0.28133
8.4771,6.5618,7.4083,6.8707,7.1362,7.4455,6.7628,6.2958,5.8984,6.7633,8.0831
6.2481,3.7647,4.85,3.9241,4.6193,3.4179,4.4134,4.1725,3.4542,3.552,4.1642
22.513,20.724,20.385,19.196,85.91,18.081,17.035,30.275,81.598,23.171,44.174
0,0.434,0.16798,0.22731,0,0.74429,0.31773,0.21903,0,0.99446,0.067916
5.6059,8.5169,8.1253,7.6519,10.999,6.2683,11.964,7.3297,12.18,8.7866,9.4759
3.0086,5.0514,4.8097,5.0858,7.2443,3.7084,6.8341,5.2107,7.0201,5.1852,6.2196
0,0,0,0,0,0,0,0,0,0,0
0,0.012347,0,0.12071,0.059434,0.11646,0.13709,0.0072698,0.077035,0.17823,0.027049
0,0.13956,0,0.25583,0,0.23934,0.47682,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.35189,0,0,0,0,0
38.563,39.898,39.662,44.976,34.849,41.671,48.236,36.326,30.699,46.248,38.202
1.6026,3.9104,1.9361,4.3421,1.8615,1.5659,2.8257,2.5167,1.7174,1.3054,2.0729
7.9461,14.78,12.4,20.483,8.8374,9.9209,14.316,9.962,15.649,10.232,10.916
50.258,20.201,25.101,18.403,36.688,17.172,15.311,21.167,29.199,19.491,32.788
19.941,20.25,20.089,22.724,17.779,20.004,22.729,18.227,18.252,22.578,20.153
4.5024,4.9871,4.5185,6.5265,3.5129,4.8273,5.8184,3.9505,3.9696,5.9992,4.7729
3.015,3.473,3.5286,3.694,2.2359,3.9154,3.7354,2.8022,3.0497,3.92,3.2055
8.8603,6.5011,7.7608,5.0526,8.6004,5.7464,6.6302,7.7025,6.9269,5.3768,7.598
0.353,0.27108,0.27542,0.13803,0.16915,0.11622,0.11577,0.29262,0.22551,0.1087,0.2722
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
8.1637,0.58532,7.6685,0.68707,0.88975,0.35661,0.14472,5.0607,5.4107,0.65471,2.0247
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.13531,0,0,0
5.3441,5.0705,4.5257,4.0412,4.1069,3.2339,3.9165,4.3135,4.7189,4.2649,4.1833
0.051362,0.15777,0,0,0,0,0.067376,0,0,0,0.21602
0,0,0,0,0,0,0,0,0,0,0
0.01826,0.047676,0.015197,0.06169,0.0059999,0.043285,0.028744,0.023118,0.013998,0.058477,0.012288
0,0,0,0,0,0,0,0,0,0,0
2.1184,8.0565,6.559,7.605,5.5796,6.7753,11.998,3.3145,1.0955,6.0883,1.6123
8.9233,13.448,11.311,16.284,11.539,17.707,19.885,9.2673,7.2083,15.811,10.612
8.2841,5.1255,8.2493,5.5154,7.0961,6.4174,7.7676,5.6485,4.4573,7.3662,7.664
12.43,4.6444,6.8329,4.8649,6.4028,7.3163,5.3988,6.4857,5.7064,5.5956,7.6272
0.024443,0.011732,0.02225,0.022939,0.01004,0.0080476,0.040081,0,0.011712,0.0075268,0.0077105
20.619,9.663,16.91,17.003,5.2744,14.081,13.796,7.4665,6.0909,13.726,11.85
0,0,0.0089738,0.020238,0,0,0.0056578,0.0078006,0,0.0053125,0.014512
0,0,0.025,0,0,0,0,0,0,0,0
6.0908,3.2641,5.2375,3.2654,2.7784,2.8415,2.9069,2.8008,3.0797,3.4398,3.7499
9.0097,8.2442,9.0898,7.8879,8.4492,8.8225,7.7441,8.8368,8.0543,7.9331,9.1578
2.5324,2.1138,1.7345,2.3027,2.2223,3.2314,2.868,2.4038,1.7032,2.073,2.1566
1.4028,0.50785,0.45866,0.56421,2.4364,1.0557,1.0253,0.77927,0.34567,0.78989,0.64059
0.12937,0,0,0,0.1594,0.085184,0,0,0,0,0
0.017023,0.026145,0.035419,0,0.013984,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
21.043,18.208,19.137,19.844,30.312,25.099,18.738,22.073,25.35,24.183,26.085
24.874,19.915,19.484,19.015,38.088,32.034,19.372,23.167,19.628,31.212,31.43
45.73,32.979,42.995,26.913,77.629,25.196,25.53,53.296,50.724,31.521,54.083
0,0,0,0,0,0,0,0,0,0,0
13.096,8.059,10.388,10.289,10.621,8.2568,7.1808,9.1881,11.154,9.8785,12.301
0.19863,0,0.41327,0.37281,0,0.26158,0,0.17962,0.19034,0.97862,1.1696
0,0,0,0,0,0,0,0,0,0,0
0.63649,0.17522,0.58094,0.37191,0.07892,0.33212,0.29144,0.24978,0.31071,0.19229,0.15153
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
15.359,12.032,15.711,14.358,3.9754,13.845,14.042,7.1466,7.0247,13.434,5.6351
0,0,0,0,0,0,0,0,0,0,0
0,0.10909,0,0.066657,0,0,0,0.12846,0,0.26246,0
0,0,0,0,0,0,0,0,0,0,0
7.3558,7.7036,7.7523,5.9995,6.1471,4.9377,7.6982,6.6275,6.7808,5.289,6.2233
1.4767,0.56698,1.6898,0.55431,0.7278,0.97233,2.7119,0.26707,0.84901,2.1826,0.99371
0.10249,0.078704,0.26655,0,0.08419,0.20246,0.26889,0.27804,0,0.063119,0.34485
22.334,72.276,43.278,66.319,8.3962,56.227,103.37,12.351,17.309,72.096,18.787
0.22223,2.3892,0.46237,2.5026,0.18255,0.58532,2.6237,0,0.85181,0.82117,0.18694
1.6265,1.4988,1.2859,1.0379,0.42754,0.85678,2.987,0.47066,1.1222,2.0835,0.65671
0.028502,0.021887,0.059301,0.053495,0.023413,0.037535,0.018694,0.025774,0.13656,0,0.023975
0,0,0,0,0,0,0,0,0,0,0
0.011087,0.017028,0,0.020809,0,0,0,0,0,0,0.009326
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0097225,0,0,0,0.0093687,0,0,0
0.025135,0.0096507,0,0.023588,0,0,0,0,0,0,0
0.11963,0.014134,0.067015,0.025909,0,0,0,0.016644,0,0,0.015482
0,0,0,0,0,0,0,0,0,0,0
0.02441,0.018745,0,0.05727,0.020052,0,0,0,0,0,0
0.03168,0.024328,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.041008,0.020994,0,0,0,0,0,0,0,0.016837,0
0.073671,0.018858,0.03832,0,0,0,0,0,0,0,0
0.029436,0,0.015311,0.082874,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.019706,0,0,0,0,0,0,0,0,0,0
0,0.0089819,0.012168,0,0,0,0,0,0,0,0
0.032743,0,0,0,0,0,0,0,0,0,0
0.031045,0,0,0.029134,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.024174,0,0,0,0,0,0,0,0,0
0,0,0,0.029625,0,0,0,0,0,0,0
0,0.01207,0,0.014751,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.20965,0,0,0,0,0,0,0,0
0,0,0,0.072885,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.030414,0,0.12656,0.057083,0,0,0,0,0,0.037461,0
0.010668,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.028547,0,0,0
0.0121,0,0,0.011355,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.029563,0,0,0,0,0,0,0
0.012048,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.023939,0,0,0,0,0,0,0,0,0
0.028286,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.015751,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.026697,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.020322,0.22628,0.16913,0.70562,0,1.0437,0.13329,0.12864,0.077893,0.18773,0.085471
0,0,0,0,0,0.30984,0.12345,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
9.1125,19.361,12.119,34.951,10.912,34.782,19.88,10.223,5.0536,20.009,11.46
0,0,0,0.20855,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.13643,0.18483,0.055577,0.097296,0,0.077687,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
9.7564,13.105,11.424,13.635,8.2157,12.044,13.094,11.128,9.2934,13.031,9.9702
0,0,0,0,0,0,0,0,0,0,0
0,0.061121,0,0,0,0,0,0.071976,0,0,0.1339
0,0,0,0,0,0,0,0,0,0,0.065218
1.5059,4.5026,2.934,5.6979,1.7051,6.3027,6.2027,0.9786,0.77544,6.346,2.0502
0,0,0,0,0,0,0,0,0,0,0
1.0378,6.4977,4.5864,7.1374,1.5308,8.9983,10.176,1.0001,0.84204,9.3304,1.421
4.2285,22.738,12.3,21.158,11.499,26.959,28.734,6.6419,5.0026,28.189,7.6028
0,0.030834,0.083542,0.15072,0,0.052878,0,0,0,0.19782,0
0,0,0,0,0,0,0,0,0,0,0
0.042285,0.27195,0.37391,0.50347,0.24966,0.81441,0.66562,0.035848,0.015195,0.86913,0.073361
0,0.18319,0.31584,0.43416,0.17814,1.0186,1.2043,0.019611,0.083124,0.98831,0.060807
0,0.094835,0,0.08692,0.15217,0.16263,0.2025,0,0,0.30422,0.051941
0,0.02663,0.072151,0.073223,0.014243,0.137,0.22176,0.0078398,0.0083075,0.074748,0.014585
20.867,60.473,36.847,53.912,15.232,75.725,79.803,16.151,20.607,65.603,23.595
0.16741,0.21755,0.23444,0.24774,0.19041,0.25438,0.32095,0.22708,0.19744,0.19826,0.09749
0.62552,0.74879,0.78471,0.69061,0.55917,0.38766,0.28961,0.36602,0.35259,0.70248,0.23214
0.18665,0.14334,0.12136,0.13137,0.13416,0.030726,0.030606,0.042198,0.13415,0.028738,0.019626
4.6733,6.9359,3.8332,5.8827,2.8053,7.8113,5.703,3.3626,4.6397,8.4128,4.035
3.9489,4.5367,3.5202,4.1836,2.2951,4.8774,5.3756,2.2206,2.3442,5.3112,3.5124
0,0,0,0,0,0,0.21031,0,0,0,0
0.38922,0.49816,0.80982,0.30439,0.15986,0.76887,0.76587,0.29331,0.12432,0.87892,0.49111
0.158,0.64948,0.54145,0.34888,0.045808,0.45287,0.69494,0.042023,0.053437,0.7441,0.19545
0.015779,0.12723,0.13132,0.17029,0.012961,0.18701,0.21733,0.064209,0,0.19435,0.092909
2.332,2.2758,2.5776,1.8237,2.3945,2.7511,2.8041,1.4059,2.7933,1.7354,1.7981
0,0,0,0,0,0,0,0,0,0,0
0,0.076605,0,0,0,0.13137,0,0,0,0,0
2.0064,4.1509,3.8164,3.7799,1.0332,4.634,5.0087,1.7332,1.8509,3.3751,1.8263
0,0.20199,0,0,0.21607,0.11546,0.11501,0,0,0,0.073752
33.564,25.051,28.975,23.828,25.697,25.02,22.636,29.727,23.611,23.166,28.678
0,0,0,0,0,0,0,0,0,0,0
7.0294,5.6385,6.3714,4.8332,5.3169,4.7661,4.3366,5.3811,3.8681,6.2579,5.7959
3.4915,1.1545,1.374,2.2349,0.85408,1.6838,1.3362,1.3659,1.5618,0.89125,1.5896
0.59713,0.29671,0.21925,0.3626,0.25969,0.23129,0.092155,0.22235,0.20196,0.25959,0.17728
0.029533,0,0,0.027715,0.02426,0,0,0,0,0.036376,0
22.479,15.913,19.894,16.959,39.78,25.516,18.218,25.212,19.848,21.174,29.494
0,0.070352,0.14296,0.042987,0.037628,0.12065,0.24035,0.041423,0.087789,0.33852,0.077063
11.484,18.673,10.906,14.736,11.613,23.945,14.379,7.9852,9.2119,14.359,11.453
1.4155,0,0,0,1.1627,0.066574,1.1937,0.36572,0.5813,0.62266,0.7229
2.0638,2.2069,2.2037,2.96,2.8789,3.2615,3.3918,2.1551,2.0822,3.5301,2.1357
13.742,14.516,13.507,14.423,9.3145,9.9945,12.937,14.221,11.299,11.685,9.9132
0.22223,0.17066,0,0,0,0.29266,0,0,0,0,0
0,0,0,0,0,0.14009,0,0,0.10193,0,0
8.8987,7.4514,8.7011,8.2715,7.849,9.4741,8.9927,8.5067,8.1011,9.1936,9.2132
0,0.030615,0,0,0,0.105,0.20919,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.022157,0.056717,0.12293,0.027725,0.036402,0.13617,0.27128,0.026716,0,0,0
0.048166,0.14795,0.35075,0,0,0.19029,0.56865,0.087113,0,0,0
28.399,28.082,27.982,13.32,156.08,7.5675,2.1996,80.757,53.638,8.3619,64.265
0.032286,0.1438,0.17465,0.10302,0.14322,0.13606,0.16941,0.15182,0.16707,0.2386,0.081475
0.12753,0.024483,0.033167,0.11968,0.02619,0.12596,0,0.028831,0,0.03927,0.053638
0,0.035686,0.0080572,0.094489,0.089071,0.20399,0.050799,0.084047,0.04453,0.085857,0.01303
0.18473,0.040532,0.12354,0.16098,0.40105,0.24328,0.24233,0.21479,0.17702,0.2763,0.31079
4.8625,18.388,8.0509,29.405,1.2856,35.962,39.631,4.4753,3.77,15.269,3.5682
0.074486,1.144,0.4391,1.5145,0.081583,1.2425,2.8987,0.022453,0.023792,1.4373,0.25063
0.04126,0.85547,0,1.2778,0,1.4671,1.0825,0.18656,0,1.423,0.13883
5.5918,8.9426,5.1563,10.642,1.5853,12.258,14.065,2.5744,1.7574,11.435,3.3677
1.8917,1.3349,1.0638,2.0632,0.41999,3.3666,3.3535,0.50859,0.44094,2.0782,0.98919
0.067674,0.48504,0.25814,0.53982,0.20383,0.50502,0.47346,0.21419,0.064849,0.38899,0.21822
0.71255,0.61558,1.0192,1.0866,1.0975,0.58648,0.81787,0.48327,1.0242,1.4262,1.1988
3.7191,2.7444,2.8262,2.8494,4.0813,1.9706,3.2778,3.153,2.8399,3.2209,4.8148
1.2067,0.18534,0.37661,0.90597,0,0,0.47489,0.10912,0.46254,0,0.20302
4.2647,5.8343,6.4508,5.8826,6.8915,3.7804,5.9319,7.2658,5.6619,4.6897,7.4606
8.8035,7.7277,8.503,5.7764,9.0542,5.9381,6.929,9.9803,7.5992,6.3297,8.9586
1.5317,1.8096,1.7773,1.8797,0.91946,0.38791,1.0819,1.5449,1.5242,1.5964,1.8335
0.012826,0.019699,0.0467,0.024073,0.042143,0.0084454,0,0.023197,0.0061452,0,0.032367
14.312,16.331,17.383,22.523,9.9414,24.171,23.829,11.388,9.4172,22.506,13.14
0.64327,1.142,1.3312,0.98016,1.1989,0.93823,1.3157,0.94449,1.0804,1.6017,1.28
1.6835,1.9151,2.0872,2.5568,2.0676,2.3081,1.8108,2.2493,1.932,2.8283,2.472
0,0.2102,0,0,0,0,0,0,0,0,0
0.28309,0.3882,1.3042,0.98677,0.53154,1.1184,1.008,0.23772,0.73632,0.47322,0.34019
0,0,0,0,0.11277,0,0,0,0,0,0
0.057441,0,0.11951,0,0.12976,0,0,0.15583,0.055043,0,0
0,0,0,0,0,0,0,0,0.042173,0,0
0,0.11725,0,0,0,0,0,0,0,0.062689,0
0,0,0,0,0,0,0,0,0,0,0
4.5508,6.7945,4.4092,6.8925,5.3613,5.4194,5.8057,7.8317,5.2485,4.1949,6.6233
0,0.050844,0,0.062135,0.10878,0,0,0.11975,0,0.081552,0
11.13,9.4078,10.781,14.82,8.3741,15.911,18.641,10.422,10.611,10.977,7.6255
1.1198,2.2075,1.4257,2.4153,1.9838,4.655,2.8939,1.2469,1.4654,2.2644,1.6167
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.042173,0,0
0,0,0,0,0,0,0,0,0,0,0
23.684,17.276,16.801,17.916,11.105,13.318,13.673,16.611,13.498,21.291,12.544
0.021188,0.0054236,0.095515,0.059652,0,0,0.01853,0,0.027071,0.078293,0.011882
0,0,0,0,0,0,0,0,0,0,0
5.8792,6.6875,6.7954,11.176,6.4591,7.9997,8.9641,6.7144,7.8156,8.0732,7.3349
0,0,0,0,0,0,0,0,0,0,0
0.22535,0.17305,0,0.12689,0.51833,0.23742,0,0.040758,0.21595,0.11103,0.15165
0.36455,1.3639,0.3616,1.6429,1.5112,0.87644,0.7618,0.26066,0.86927,0.19318,0.77733
0,0,0,0,0,0,0,0,0,0,0.045115
0,0,0.026474,0.047764,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.42421,0.18033,0.2837,0.049762,0.70938,0.079808,0,0.24661,0.21051,0.18661,0.64995
6.009,4.5466,8.5953,10.325,6.3878,8.0879,9.2155,2.5971,2.9637,12.571,7.4333
3.5347,4.4448,6.3431,10.159,6.3878,6.2841,6.4915,1.9578,1.9053,8.3265,5.4635
0,0,0,0,0,0,0,0,0,0,0.11513
0.15373,0.19676,0.10662,0.38473,0.08419,0.4724,0.13444,0,0.098211,0.63119,0.17242
2.3408,2.8914,2.6834,1.8643,2.7198,4.0967,1.6363,3.76,2.885,3.3858,3.3033
2.1881,2.6288,2.0192,1.5566,1.6524,1.952,2.0833,1.9787,2.0967,1.9126,1.9296
8.7369,11.361,8.2545,8.9315,7.7328,9.6589,10.946,6.8595,9.2611,8.9532,7.712
24.971,20.275,23.416,17.855,27.05,21.563,20.02,23.776,28.287,18.169,25.706
0.70305,0.21251,0.57188,0.49834,0.14131,0.53188,1.6434,0.54784,0.17559,0.34085,0.24222
0,0,0,0,0,0,0,0,0,0,0
0,0.022117,0.029961,0.013514,0.0078861,0.025286,0.11964,0,0,0.11825,0.0080755
0.01774,0.47339,0.23068,0.35793,0.0036431,1.612,0.80284,0.024063,0.029749,0.48617,0.21637
0.61233,50.476,23.13,47.359,0.80365,119.07,87.148,3.4179,3.1227,110.68,11.32
0,0.79247,0.53678,0.24211,0,1.6988,1.6921,0,0,0.95331,0
0.052883,0.017404,0.23578,0.21978,0.031029,0.12934,0.12883,0.034159,0.028958,0.19541,0.0063549
0,0,0,0,0,0,0,0,0,0,0
0,0,0.019483,0,0,0,0,0,0,0,0
10.771,22.558,15.591,22.269,10.032,29.938,31.284,11.305,10.379,23.023,10.708
4.6911,10.807,6.9824,12.665,7.0549,18.914,16.947,6.7222,7.1233,12.979,5.9495
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
7.4283,19.336,13.98,18.876,18.402,19.17,19.872,11.35,11.827,21.724,15.411
0,0,0,0,0,0,0,0,0,0,0
0,0.037047,0,0.045274,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.78789,1.365,1.7392,0.4238,8.2717,0.43022,0.36552,2.0766,4.5944,0.48523,5.6254
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.079924,2.5164,2.8962,4.2502,0.22614,10.502,5.1548,0.28107,0.20423,5.5948,0.41085
0.08313,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.010666,0,0.014795,0,0,0.018729,0.0093279,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.059848,0,0,0,0,0,0,0,0,0
7.5754,29.598,20.947,32.538,5.9664,46.263,35.736,6.1729,8.6352,38.233,9.0245
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3.5904,1.1502,2.1998,0.57879,0.94088,0.55114,0.69347,2.0716,1.7308,0.624,1.0005
5.4761,9.4591,8.0372,8.9406,14.536,7.8545,9.6587,16.992,8.2884,8.3458,9.0906
15.025,29.888,22.844,19.848,42.377,19.051,20.941,57.122,19.782,19.818,21.744
0.4489,0.51709,1.1675,0.42127,0,1.1824,1.1777,2.8416,0,0.82938,0.94403
3.8515,3.8756,3.6844,4.1961,4.6185,3.1483,3.7167,3.0426,2.1211,4.0351,2.9792
5.6653,5.1089,4.8525,4.7808,2.8629,5.3387,4.7858,3.335,3.9459,5.653,4.0294
18.322,10.544,11.133,11.38,9.1577,9.9509,10.874,5.9681,9.2978,11.414,11.3
0.11352,0.18681,0.24463,0.28917,0.21315,0.21357,0.24465,0.41797,0.18649,0.37953,0.21145
0.69567,0.96765,0.92853,1.6383,0.76554,1.0199,0.96423,0.77153,1.2452,1.067,0.71768
0.42753,1.1819,0.53371,0.92279,0.59703,1.295,1.4021,0.65724,0.57355,0.47393,0.86311
22,19.995,18.824,26.291,17.828,35.267,25.985,18.151,23.609,32.335,21.93
0,0,0.43645,0,0,0.27625,0,0.18969,0,0,0.17645
4.6211,4.4149,4.816,5.2699,4.0706,6.0416,6.3578,4.4358,4.4121,5.2081,5.8764
0,0,0,0,0,0,0,0,0,0,0
68.472,62.454,76.848,64.712,116.99,82.35,59.869,69.598,77.253,61.512,83.431
0,0.12053,0,0,0.12893,0.10335,0.10295,0,0,0.096664,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.13356,0
1.1915,1.7063,1.7755,3.1429,0.82004,1.9084,1.9854,1.456,1.1418,1.4279,1.4628
1.4306,1.4016,0.71846,1.4351,0.93201,1.5591,0.97066,2.052,0.99269,2.6735,1.2449
0,0,0,0,0,0,0,0,0,0,0.089059
0.98077,1.5927,1.3381,1.871,0.38302,1.0375,0.82256,0.52342,1.0169,1.1486,1.4471
0.022626,0.03475,0.023538,0.021234,0.018586,0,0,0.071613,0.021682,0,0.019033
4.9442,10.621,9.8433,14.881,8.291,15.151,17.162,6.9443,5.767,15.814,7.908
0,0.1932,0.13086,0.35415,0.044286,0.75731,0.94294,0,0,0.30988,0
0,0.1928,0.26118,0.32986,0,0.39676,0.46108,0,0,0.30924,0
4.5209,3.2042,2.9192,3.3773,3.1824,4.4991,3.9246,4.0762,4.4561,5.4663,3.4737
0,0,0,0.053666,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1641.1,17.132,420.95,48.317,78.544,18.604,2.7948,328.71,118.93,76.169,431.83
10.461,1.2892,5.2127,0.54942,20.998,0.69163,0.13553,2.2656,8.3822,1.315,7.1698
0.033601,0.012901,0.017477,0.047299,0.013801,0,0.13223,0.015193,0.016099,0.072426,0
0.20607,26.851,13.086,33.835,0.32501,96.145,21.734,1.2374,0.52921,29.575,2.9607
0,0.052251,0.053088,0.023945,0.027946,0.033602,0.078099,0.038456,0.0163,0.062856,0.014309
0.09528,0.0052263,0.12036,0.012774,0.19567,0,0.017855,0.080007,0.16304,0,0.057248
2.2445,0.33796,3.2049,0.16521,9.5442,0.40571,0.46186,4.5768,3.5004,0.54208,2.1102
2.3328,1.9615,3.2315,1.7581,3.7431,1.5811,2.1458,1.4318,1.9033,0.78904,2.186
0,0,0,0,0,0,0,0,0,0,0
0.024638,1.2676,0.9337,0.70356,0.078064,2.1878,2.0546,0.038195,0.023609,2.3931,0.07994
0,0,0,0,0,0,0.12857,0,0,0,0
0,0,0,0,0,0.027956,0,0,0,0.017431,0
0,0,0,0,0,0,0,0,0,0,0
20.111,30.485,24.975,28.305,19.813,34.815,33.936,17.464,8.2249,20.425,19.639
17.083,15.906,14.11,16.541,24.273,15.495,17.671,17.673,15.425,15.957,17.284
0,0,0,0,0,0,0,0,0,0,0
0.10436,0.13356,0.29855,0.17954,0.24288,0.09162,0,0.047185,0.083333,0.064268,0.058522
3.5194,1.9867,2.8854,2.231,1.6274,4.6042,3.4244,2.5082,2.3005,1.7799,2.7056
25.996,25.024,32.567,22.623,40.146,24.033,22.241,36.28,22.802,17.968,37.652
50.884,60.288,51.773,66.799,31.559,108.56,74.831,32.981,33.348,73.354,45.302
0.34145,0.482,0.56416,0.82464,0.30523,0.6745,0.48743,0.51311,0.50042,0.91535,0.57867
0,0,0,0,0,0,0,0,0,0,0
0.025373,0.046763,0.079188,0.047623,0.13339,0.086879,0.033284,0.26616,0.0097256,0.10626,0.23905
0,0,0,0,0,0,0,0,0,0,0
36.762,37.601,39.715,36.951,35.959,35.008,51.045,41.781,35.167,38.965,47.757
38.651,42.518,48.537,47.798,47.126,35.812,59.865,46.769,51.026,41.131,51.723
12.275,12.35,15.464,13.33,13.979,15.712,14.565,13.224,10.825,12.974,13.91
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.1213,0,0,0,0,0,0,0.14362,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
36.592,38.001,37.287,35.538,38.463,28.663,36.746,40.676,47.131,28.424,40.555
0,0,0.12918,0.058268,0,0.040883,0.040724,0,0.029749,0.038238,0
0.1177,0.11125,0.15071,0.20392,0.081813,0.17885,0.11877,0.16375,0.13014,0.17843,0.030465
0,0,0,0,0,0,0,0,0,0,0
0.069169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.31613,1.7964,0.62486,2.492,0.31162,2.5396,1.4929,0.54317,0.33323,0.77876,1.1435
1.0905,3.8241,1.6638,1.0233,0.89576,1.2446,3.6238,1.019,0.31348,1.8804,0.85612
0,0,0,0,0.044428,0,0,0,0,0,0
1.0577,3.4842,2.6222,3.0952,1.4914,2.5992,5.1867,0.86707,0.58412,4.1112,1.5771
0,0.15813,0.21422,0,0,0,0.4502,0.12414,0,0.33818,0
2.6586,1.0294,1.4875,5.6957,0.67902,4.8055,3.5461,1.1448,1.3773,2.1647,0.18793
0,0.020994,0,0,0,0.036003,0,0,0,0.067347,0
0,0,0,0,0,0,0,0,0,0,0
0.18671,5.3997,3.5831,6.8522,0.38181,7.0889,6.8632,0.48498,0.38448,9.018,1.056
8.3405,11.059,10.321,12.578,9.2164,11.444,12.957,9.3667,8.6619,12.532,10.18
0.073111,0,0,0,0,0,0,0,0,0,0
0.45252,0.69501,0.54138,0.72194,1.3754,0.41716,0.44521,0.96166,2.1031,0.33443,1.1229
58.885,36.813,37.764,18.473,82.504,32.375,17.322,74.068,105.11,18.765,64.9
0,0.035686,0.096687,0,0.11452,0,0.12192,0,0,0,0
0.93218,0.77177,1.1364,1.2165,0.98111,0.82481,0.63052,0.68492,0.64204,0.82525,0.46558
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2.5673,2.0278,2.7852,2.7018,2.2746,2.0527,1.9003,3.0181,2.0032,1.965,1.4346
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.1139,0.137,0,0.14419,0.095751,0,0,0.17981,0.0614
7.3924,11.923,6.4278,9.2598,7.6133,6.5179,10.772,7.64,8.0354,11.027,5.3831
41.52,62.686,51.43,65.613,36.551,83.207,76.485,41.94,38.647,60.805,43.023
